t_s,forward_m,lateral_m,relative_z_m,relative_yaw_rad
0.022152153,0.0,0.0,0.0,0.0
0.053227496000000006,0.000815806341498988,-0.001021601114043839,-0.0002847774224113836,0.0027533602133846535
0.08755874100000001,0.0015890093646762401,-0.002481260212028231,-0.0007239613010372875,0.005666688132363679
0.12191399500000001,0.0019963077364877676,-0.003099744064795073,-0.0020254268606325412,0.007173904378193971
0.15323414000000002,0.0028424665679408164,-0.004371697212429333,-0.0024233057919493886,0.010341800239228566
0.188582209,0.0035775332110865514,-0.005658336589349563,-0.002684290202527785,0.013492904261857203
0.22171131000000002,0.0039786282364300644,-0.0063031077710942835,-0.004282884989957429,0.015163824368900514
0.253249021,0.004791807293278434,-0.007596979742801604,-0.004610382648879939,0.018571037426412695
0.28726043100000004,0.005262642347959524,-0.008638905755885022,-0.0048021477125934145,0.022515568967612393
0.31965074200000004,0.005457646011185606,-0.009011385047878361,-0.006622052184176573,0.02382170759007174
0.35293423500000004,0.006015365653893689,-0.01006657036393899,-0.006831942524189068,0.027426145351731282
0.387149972,0.006598815176134384,-0.011151203940785349,-0.007050025821322796,0.031122029659812228
0.422952143,0.00653680244870802,-0.010985210776638245,-0.007590627285680711,0.03273567179444378
0.453048873,0.006877104573639544,-0.011570130873175663,-0.0077675661089495265,0.03617121995969619
0.487356989,0.0072185647641442256,-0.012145582072088438,-0.007941568196168015,0.039503559635316585
0.519792233,0.007154031532338218,-0.01223977581035445,-0.010694117477693728,0.041774223709702046
0.553102926,0.0072535524186413125,-0.012522580321000077,-0.010874848249001721,0.04435400896895646
0.5863188920000001,0.007390421770106155,-0.012900741580943297,-0.011117186286338294,0.04761575422824426
0.620930525,0.007126728281120461,-0.012856235956943308,-0.012456565683543301,0.04975106158929464
0.653280842,0.00703100773985905,-0.012932209936706452,-0.01267416074457791,0.05156318220234589
0.6884687890000001,0.006886921655124456,-0.01304517535939191,-0.013003756053842679,0.054109973895682256
0.7211931370000001,0.00656890545976895,-0.013002183413764955,-0.014026873798469196,0.05630079238800521
0.752984972,0.006402836527347801,-0.012999815201977403,-0.014347547927493175,0.0576040607089152
0.786659585,0.00612478214160531,-0.012993881914783184,-0.01488734759664919,0.05965605939672836
0.8200017230000001,0.005742589952726727,-0.012928105793873096,-0.016038394999940635,0.06143882443043666
0.8546049410000001,0.005517877920298496,-0.012894664564114991,-0.016445793101519814,0.06249612272804848
0.8898556500000001,0.005326464561169957,-0.012865406844250886,-0.016794152609027092,0.06333719937515746
0.921955802,0.004722107033077589,-0.012512514557659577,-0.01733286602641077,0.0649892188225536
0.953468352,0.004408703252388102,-0.01231884938788281,-0.017834905134512892,0.06591091865093635
0.9864503550000001,0.003949016259743057,-0.012033677397721706,-0.018572947163927232,0.06722291339649766
1.019707965,0.0037110717900807593,-0.011886022665674031,-0.019260599443170177,0.06772442906081454
1.052798906,0.0033572722321972177,-0.01146134388000104,-0.02056941121804829,0.0686873141311901
1.091676632,0.0029665427100489025,-0.011090383090208584,-0.021744869025474255,0.07060889600440222
1.1195623890000002,0.00276150632588744,-0.010897186158334213,-0.022016724280893595,0.07090416731992064
1.152855839,0.002337471175647114,-0.010494633538245073,-0.023279436920282275,0.07187948430238442
1.186621782,0.00189142250255279,-0.010072079716061968,-0.024591210067841825,0.07277489603023346
1.2204526530000002,0.0017081420043918438,-0.009896077486918071,-0.027248481586969152,0.0733756491831805
1.253739331,0.001261827403297564,-0.009466440048215865,-0.028556234082090036,0.07416021775306313
1.286985443,0.000831830311525665,-0.009044976685002945,-0.02981724385523516,0.07431818069274863
1.320690123,0.0006064520196281886,-0.008822757161636639,-0.03492248518762354,0.07379543538483356
1.35342889,0.00014538111887678947,-0.008362427976007116,-0.036286966719804366,0.0732177553151265
1.387178234,-0.00029777974561502206,-0.007911228612450272,-0.03760193363975604,0.07242531795087447
1.4195739580000002,-0.0011119954694551774,-0.01630805510655611,-0.06607960670059859,0.07142890774858968
1.453977161,-0.0016936639132934695,-0.017559286631950027,-0.07410338102685268,0.07099689674397867
1.4869363880000002,-0.002366943398438722,-0.018992660499626796,-0.08345272302808349,0.06879244679385053
1.52015714,-0.002623558110262092,-0.017308650917994935,-0.09015887676473724,0.06857342449375145
1.5533461970000002,-0.0030613505866735943,-0.01680434905268222,-0.09666206027421176,0.0664787704804288
1.5870741860000002,-0.0035861258456531715,-0.016201116721527457,-0.10462265677232482,0.0661325365991394
1.620407731,-0.003859264720050457,-0.015882701543297875,-0.11331848867463556,0.06536973472144414
1.653085989,-0.00434727333784624,-0.01553230874140311,-0.12027102952715873,0.0647738058805114
1.6878721540000001,-0.004873885687811495,-0.015064194482786947,-0.12746850349273633,0.06391765384720391
1.721356887,-0.005174309627076337,-0.014800161177488624,-0.1338263870526555,0.06350480753476306
1.7566442310000001,-0.006647941680452985,-0.014879501998013998,-0.1390693206569392,0.06332306945925391
1.7861956760000002,-0.007892731098400425,-0.014737040563453771,-0.14516480527205486,0.06288842318830933
1.819587644,-0.008400982132378469,-0.014676250545617121,-0.14985441925559773,0.06271443155529031
1.853279463,-0.00962953941348964,-0.01453358724758925,-0.1559265018077984,0.062264193266531084
1.887821301,-0.008843368391396841,-0.013552296424693265,-0.1566972073547682,0.061915355491099174
1.920426401,-0.009179787055045118,-0.012892892893542795,-0.1605483589646346,0.06137330874487467
1.9536051980000002,-0.0095165884979781,-0.012204940495777247,-0.1651334584566896,0.06078404858478635
1.9877578770000002,-0.009543436032069311,-0.011941537549655887,-0.1671561328746267,0.06059240027149836
2.0199349630000003,-0.009740044950262402,-0.011348214658716426,-0.17175108598597438,0.06009725538175512
2.0532065900000003,-0.009934470466617343,-0.010726605985623234,-0.17623300960350968,0.0595997565549715
2.0865457540000003,-0.00933022231375219,-0.009619201046048874,-0.1789858971288121,0.05925316716706417
2.119757887,-0.009208974761281694,-0.00924434435513714,-0.17834349042238248,0.0591027585687702
2.1530618450000003,-0.00890912307073485,-0.008335891322689979,-0.18163096429573364,0.058984778988721655
2.187234996,-0.00873523330584677,-0.007509764062565461,-0.18347431324147795,0.05881934762348527
2.222455431,-0.008624530282245657,-0.0070756545392626395,-0.1824773820285581,0.0588322183905676
2.252956982,-0.008393627915281573,-0.006179971587235442,-0.18472386809301608,0.05873748764760877
2.287289577,-0.008170857133155079,-0.0053182520354243265,-0.18684770216578206,0.058766174705899385
2.320488318,-0.008885985059084962,-0.004714171374300188,-0.18616486031948018,0.05876946004486736
2.354044383,-0.009175635811937467,-0.00369527961842567,-0.18769314842408874,0.058781592984073136
2.387099441,-0.009451667569006936,-0.0027151489564754246,-0.1891178190220421,0.058863324263452185
2.4200055970000003,-0.009410192228126548,-0.002222712490676821,-0.18920672282286338,0.058897010705515986
2.452963789,-0.00955102811856155,-0.0012172823852788233,-0.18997903296129504,0.059019739339069226
2.486137169,-0.00969688921466469,-0.0001585482219950994,-0.19073436963106336,0.05917782865273979
2.5199820770000003,-0.010068853330764703,0.000178406797419285,-0.19072398386882425,0.05927556308404069
2.554095487,-0.010461416954650474,0.0011107697247005773,-0.19122287341192834,0.05940322863971791
2.5864515960000003,-0.010853738044849,0.002048401190634302,-0.19167034485797224,0.05954798489241051
2.6207952690000003,-0.011040134286578749,0.0024967731968286,-0.19260085095933677,0.05958334706929457
2.655527964,-0.01110241136617947,0.0031236476177474164,-0.1926954468611372,0.059703288817146476
2.68893078,-0.011208313551887011,0.003496191553062771,-0.19276934668139256,0.059739072555589946
2.7207564410000002,-0.011430286363708034,0.0042866293868769586,-0.19271720384274743,0.05984621467490169
2.754839629,-0.011356646014770572,0.004837219122724662,-0.19263540715650795,0.05995870587897922
2.786336199,-0.011407442310652645,0.005523435793071049,-0.19253480537395734,0.0600804024337158
2.820509046,-0.011427595151924503,0.005803150982125069,-0.19272264482294804,0.06015526768482758
2.856329092,-0.011327146255192216,0.006420123962818715,-0.19246887150257658,0.06031678683515861
2.889789888,-0.011308084053112875,0.006720417647418986,-0.19233998091126964,0.06037378911657896
2.9219484170000003,-0.011265825008008762,0.007357082065684075,-0.19208592752093678,0.06051518860859727
2.953161263,-0.010854989913436789,0.008106908006455684,-0.19169228336526378,0.06063911013448208
2.987022171,-0.01057789562650952,0.008846286691613494,-0.19123121998920065,0.0607895295085372
3.020596401,-0.01046438959307335,0.009148027722857251,-0.18959328378818435,0.060847353582691006
3.054070755,-0.00999967319460927,0.010076037301894391,-0.18912289097628637,0.06098639624643453
3.091678051,-0.009624957245952876,0.01086769941431854,-0.18864539519453175,0.061197499908258735
3.123604319,-0.009424122397460198,0.011290887467524836,-0.18859289450309588,0.061295838860824674
3.154494176,-0.008955466768496949,0.01243658516730092,-0.18833047643066997,0.06152182818296746
3.1880193990000003,-0.008800175549501705,0.01280930072440361,-0.18824074203141125,0.06160152411562913
3.219457563,-0.008378544039917564,0.013819157717979659,-0.18861687919195602,0.06182819490145605
3.2546253230000004,-0.007944052398487769,0.015206288893561426,-0.18839823840567563,0.06210218590702476
3.2913756330000004,-0.0076481158626711,0.016130181242711067,-0.18823381850406154,0.06219017082753852
3.3220892120000003,-0.0074611475757158496,0.016712091958074344,-0.18694204329351585,0.06224785048203383
3.353206149,-0.007074070606380159,0.017912489665053984,-0.18667062917537197,0.06226607772385282
3.386511447,-0.006741260272662827,0.01892700430223973,-0.1871556506497976,0.06222339313892487
3.420438603,-0.006591554079398569,0.019384237428228823,-0.18720710677033311,0.06219692263980113
3.453678296,-0.006226789538689324,0.02049374868400771,-0.1873124351343615,0.0621023352522485
3.4878812470000002,-0.005816120717707558,0.021313982352980904,-0.18758418386148634,0.06202577786472438
3.523562929,-0.005635120604745948,0.02173209381757729,-0.18724181521898614,0.061971009869016914
3.556655949,-0.005227357396263935,0.022670859296975716,-0.18742459588429392,0.061829856155001015
3.5874882770000003,-0.0050108655594190785,0.023511880262644815,-0.18730328511992514,0.061661812890989584
3.622080195,-0.004919860214690456,0.02382570692018935,-0.18781743318372246,0.06156053813977501
3.6535178370000003,-0.004680157871726282,0.02465091037642204,-0.18765478828605034,0.06136272844644396
3.6877686730000003,-0.004547254216714613,0.025593114137681307,-0.1874587126599561,0.06116825407816016
3.724863324,-0.004487441660761882,0.025964107991367596,-0.1870110074624694,0.06110541776005183
3.7554894680000004,-0.004339239280307996,0.02687752665542043,-0.18677089209224276,0.06097910850690977
3.7872645140000003,-0.004195668635974071,0.027753585588637244,-0.18650982290536872,0.06083149924061537
3.819807806,-0.0041625384817721685,0.028387801492077338,-0.18688047077336215,0.06078440612247293
3.853388964,-0.004041146973321549,0.02940161321525065,-0.18654687419109567,0.060706085400996194
3.887312435,-0.003920527207840749,0.030397821031412857,-0.18618883709224968,0.0607067353546422
3.9222707390000005,-0.00374521083370312,0.031329548997621796,-0.18541094298479158,0.06066730426874576
3.9554194970000003,-0.0036405184317499285,0.03197257247095201,-0.18522815254107486,0.06065270690961897
3.989436736,-0.003559598452603975,0.032466818636193905,-0.18508018134261722,0.06063923113516531
4.020008013,-0.003387273029135076,0.03351319272343253,-0.1854378170764401,0.060566332507012245
4.054810022,-0.0031571502268926653,0.03477117915658304,-0.1852715577949076,0.06049770063868465
4.086813919,-0.002940195762868596,0.03599275383571443,-0.18500877610741454,0.06036996347160661
