t_s,real_baro_ddepth,sim_baro_ddepth,real_depth_pose,sim_depth_pose,real_local_depth,sim_local_depth,real_local_x,sim_local_x,real_local_y,sim_local_y,real_depth_sensor_offset,sim_depth_sensor_offset,real_roll,sim_roll,real_pitch,sim_pitch,real_yaw,sim_yaw,real_imu_roll,sim_imu_roll,real_imu_pitch,sim_imu_pitch,real_imu_yaw,sim_imu_yaw,real_dvl_x,sim_dvl_x,real_dvl_y,sim_dvl_y,real_dvl_z,sim_dvl_z,real_body_vel_x,sim_body_vel_x,real_body_vel_y,sim_body_vel_y,real_body_vel_z,sim_body_vel_z,real_gyro_x,sim_gyro_x,real_gyro_y,sim_gyro_y,real_gyro_z,sim_gyro_z,real_accel_z,sim_accel_z
0.000000,0.000000000,,0.304895397,,0.367101461,,-0.386046529,,1.149234533,,0.062206064,,0.340290879,,2.766111383,,0.000000000,,0.288277619,,2.826551061,,0.000000000,,0.374837339,,0.053151816,,-0.025732869,,,,,,,,-0.006176759,,0.005677884,,0.002804363,,8.943664800,
0.050000,0.000000000,0.000000000,0.304895397,0.304909927,0.367101461,0.367101461,-0.386046529,-0.386046529,1.149234533,1.149234533,0.062206064,0.062191534,0.340290879,0.340290879,2.766111383,2.766111383,0.000000000,0.000000000,0.288277619,0.251315963,2.826551061,2.672358858,0.000000000,-0.011163103,0.374837339,0.353293832,0.053151816,0.042501640,-0.025732869,0.025707886,,0.353293832,,-0.042501640,,-0.025707886,-0.006176759,-0.045296611,0.005677884,-0.067082797,0.002804363,-0.006081936,8.943664800,9.279854368
0.100000,0.000000000,0.000000000,0.304895397,0.304909927,0.367101461,0.367101461,-0.386046529,-0.386046529,1.149234533,1.149234533,0.062206064,0.062191534,0.340290879,0.340290879,2.766111383,2.766111383,0.000000000,0.000000000,0.268138506,0.251315963,2.838584718,2.672358858,0.012487336,-0.011163103,0.374837339,0.353293832,0.053151816,0.042501640,-0.025732869,0.025707886,,0.353293832,,-0.042501640,,-0.025707886,-0.005722431,-0.045296611,0.001787195,-0.067082797,0.003822886,-0.006081936,8.943664800,9.279854368
0.150000,0.000000000,0.000000000,0.304895397,0.304909927,0.367101461,0.367101461,-0.386046529,-0.386046529,1.149234533,1.149234533,0.062206064,0.062191534,0.340290879,0.340290879,2.766111383,2.766111383,0.000000000,0.000000000,0.246802232,0.121717482,2.830716160,2.405467282,0.038474464,-0.033177441,0.375029355,0.319983162,0.038567156,0.016958024,-0.034235671,0.001807776,,0.353293832,,-0.042501640,,-0.025707886,-0.004244929,-0.043524007,-0.002064550,-0.120923270,0.004445424,-0.009295315,8.943664800,9.133939988
0.200000,0.000000000,0.000000000,0.304895397,0.304909927,0.367101461,0.367101461,-0.386046529,-0.386046529,1.149234533,1.149234533,0.062206064,0.062191534,0.340290879,0.340290879,2.766111383,2.766111383,0.000000000,0.000000000,0.246802232,0.020770907,2.830716160,1.993269468,0.038474464,-0.067160295,0.375029355,0.319983162,0.038567156,0.016958024,-0.034235671,0.001807776,,0.353293832,,-0.042501640,,-0.025707886,-0.004244929,-0.023057732,-0.002064550,-0.149138403,0.004445424,-0.012889956,8.943664800,9.057194113
0.250000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.367101461,-0.342081070,-0.386046529,1.257491827,1.149234533,0.062609081,0.062191534,0.239394994,0.340290879,2.826169610,2.766111383,0.065165978,0.000000000,0.234062121,-0.016953093,2.821333890,1.581450230,0.032512530,-0.105169721,0.363345861,0.345498774,0.061121453,0.010412438,-0.024115322,-0.003086759,,0.353293832,,-0.042501640,,-0.025707886,-0.003212529,-0.005252201,-0.003206821,-0.146006413,0.000293246,-0.014138793,8.943664800,9.014806241
0.300000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.367101461,-0.342081070,-0.386046529,1.257491827,1.149234533,0.062609081,0.062191534,0.239394994,0.340290879,2.826169610,2.766111383,0.065165978,0.000000000,0.228440590,-0.014165173,2.821401129,1.187886213,0.037581456,-0.142332477,0.357145578,0.345498774,0.053066045,0.010412438,-0.023565352,-0.003086759,,0.353293832,,-0.042501640,,-0.025707886,-0.000611953,0.005900091,0.000152650,-0.115176209,0.001400215,-0.009886225,8.943664800,8.965563674
0.350000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.370278578,-0.342081070,-0.354190009,1.257491827,1.255304035,0.062609081,0.065368651,0.239394994,0.029543856,2.826169610,0.839695579,0.065165978,-0.149957433,0.221765489,0.008655272,2.823321231,0.935222719,0.045578712,-0.157179880,0.357145578,0.358436481,0.053066045,0.009388003,-0.023565352,-0.009191612,,0.358353228,,-0.009759960,,0.010910774,-0.004494742,0.009860473,0.000412764,-0.068227473,0.002779995,-0.000730270,8.943664800,8.910426681
0.400000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.370278578,-0.342081070,-0.354190009,1.257491827,1.255304035,0.062609081,0.065368651,0.239394994,0.029543856,2.826169610,0.839695579,0.065165978,-0.149957433,0.217610991,0.038595145,2.837304549,0.825920019,0.045407092,-0.141374541,0.359724283,0.358436481,0.028671255,0.009388003,-0.027244449,-0.009191612,,0.358353228,,-0.009759960,,0.010910774,-0.002533209,0.009522114,0.005824570,-0.006377058,-0.001774040,0.010968887,8.943664800,8.857786172
0.450000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.370278578,-0.342081070,-0.354190009,1.257491827,1.255304035,0.062609081,0.065368651,0.239394994,0.029543856,2.826169610,0.839695579,0.065165978,-0.149957433,0.217610991,0.061714926,2.837304549,0.892563694,0.045407092,-0.096206757,0.359724283,0.355290417,0.028671255,0.011060273,-0.027244449,-0.012809883,,0.358353228,,-0.009759960,,0.010910774,-0.002533209,0.006606099,0.005824570,0.051450875,-0.001774040,0.021059845,8.943664800,8.836209377
