t_s,t_wall_s,t_sim_s,t_real_s,input_lag_s,input_source_t_s,time_base,sample_phase,input_rcout_ch1,input_rcout_ch2,input_rcout_ch3,input_rcout_ch4,input_rcout_ch5,input_rcout_ch6,input_rcout_ch7,input_rcout_ch8,sim_time_s,bar30_pressure_pa,mavros_static_pressure_pa,mavros_atm_pressure_pa,depth_m,depth_pose_depth_m,local_pose_x,local_pose_y,local_pose_z,local_pose_qx,local_pose_qy,local_pose_qz,local_pose_qw,local_vel_x,local_vel_y,local_vel_z,local_vel_body_x,local_vel_body_y,local_vel_body_z,sim_odom_vel_body_x,sim_odom_vel_body_y,sim_odom_vel_body_z,dvl_twist_x,dvl_twist_y,dvl_twist_z,dvl_position_x,dvl_position_y,dvl_position_z,dvl_position_pos_std,dvl_position_roll_deg,dvl_position_pitch_deg,dvl_position_yaw_deg,dvl_position_status,imu_qx,imu_qy,imu_qz,imu_qw,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_raw_qx,imu_raw_qy,imu_raw_qz,imu_raw_qw,imu_raw_gyro_x,imu_raw_gyro_y,imu_raw_gyro_z,imu_raw_accel_x,imu_raw_accel_y,imu_raw_accel_z,seq_sim_time,seq_bar30_pressure,seq_mavros_static_pressure,seq_mavros_atm_pressure,seq_depth,seq_depth_pose,seq_local_pose,seq_local_vel,seq_local_vel_body,seq_sim_odom,seq_dvl_twist,seq_dvl_position,seq_imu,seq_imu_raw
5.780003,6.035047,5.780003,6.130003,-0.450000,6.550000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,37.922000885,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.294767932,-0.071242189,0.009973463,0.296337170,0.070754845,-0.010066414,1.105000586,1.031979616,0.005368623,0.000000000,0.000000000,0.000000000,0.009888097,0,0.004898402,0.018203606,0.008689311,0.999784542,-0.002022131,-0.002877454,0.067741281,-0.371915704,0.128859334,8.951740868,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1482,13,13,60,13,13,19,19,19,1482,60,27,119,13
5.800003,6.056319,5.800003,6.150003,-0.450000,6.600000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,37.942001343,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.294473133,-0.071361648,0.009954282,0.296337170,0.070754845,-0.010066414,1.105000586,1.031979616,0.005368623,0.000000000,0.000000000,0.000000000,0.009888097,0,0.004898402,0.018203606,0.008689311,0.999784542,-0.002022131,-0.002877454,0.067741281,-0.371915704,0.128859334,8.951740868,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1487,13,13,61,13,13,19,19,19,1486,60,27,119,13
5.820004,6.078640,5.820004,6.170004,-0.450000,6.600000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,37.962001801,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.294037158,-0.071542890,0.009926785,0.294399163,0.071390866,-0.009949391,1.105000586,1.031979616,0.005368623,0.000000000,0.000000000,0.000000000,0.009888097,0,0.004880210,0.018120765,0.010392091,0.999769886,-0.002098107,-0.003225738,0.073737622,-0.368557373,0.126544139,8.951671949,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1492,13,13,61,13,13,19,19,19,1492,61,27,120,13
5.840000,6.098314,5.840000,6.190000,-0.450000,6.600000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,37.981998444,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.293678345,-0.071694996,0.009907169,0.294399163,0.071390866,-0.009949391,1.105000586,1.031979616,0.005368623,0.000000000,0.000000000,0.000000000,0.009888097,0,0.004880210,0.018120765,0.010392091,0.999769886,-0.002098107,-0.003225738,0.073737622,-0.368557373,0.126544139,8.951671949,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1497,13,13,61,13,13,19,19,19,1497,61,27,120,13
5.860001,6.120033,5.860001,6.210001,-0.450000,6.650000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,38.001998901,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.293328829,-0.071850439,0.009886189,0.294399163,0.071390866,-0.009949391,1.171523197,1.017163219,0.005044531,0.000000000,0.000000000,0.000000000,0.024328543,0,0.004863572,0.018025764,0.012386532,0.999748964,-0.002069170,-0.003225620,0.079330974,-0.363663141,0.128026804,8.951021613,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1502,13,13,61,13,13,19,19,19,1502,61,28,121,13
5.880001,6.141050,5.880001,6.230001,-0.450000,6.650000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,38.021999359,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.292981956,-0.072005792,0.009867124,0.294399163,0.071390866,-0.009949391,1.171523197,1.017163219,0.005044531,0.000000000,0.000000000,0.000000000,0.024328543,0,0.004863572,0.018025764,0.012386532,0.999748964,-0.002069170,-0.003225620,0.079330974,-0.363663141,0.128026804,8.951021613,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1507,13,13,61,13,13,19,19,19,1507,61,28,121,13
5.900002,6.161918,5.900002,6.250002,-0.450000,6.700000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,38.041999817,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.292706577,-0.072127157,0.009850653,0.294399163,0.071390866,-0.009949391,1.171523197,1.017163219,0.005044531,0.000000000,0.000000000,0.000000000,0.024328543,0,0.004863572,0.018025764,0.012386532,0.999748964,-0.002069170,-0.003225620,0.079330974,-0.363663141,0.128026804,8.951021613,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1512,13,13,62,13,13,19,19,19,1511,61,28,121,13
5.920002,6.184501,5.920002,6.270002,-0.450000,6.700000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,38.062000275,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.292299844,-0.072309588,0.009833775,0.292637667,0.072157284,-0.009846175,1.171523197,1.017163219,0.005044531,0.000000000,0.000000000,0.000000000,0.024328543,0,0.004849796,0.017941952,0.014348716,0.999724302,-0.002115169,-0.002880986,0.083914254,-0.360577343,0.128199724,8.951221141,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1517,13,13,62,13,13,19,19,19,1517,62,28,122,13
5.940002,6.203796,5.940002,6.290002,-0.450000,6.700000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,38.082000732,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.291965848,-0.072456806,0.009815526,0.292637667,0.072157284,-0.009846175,1.171523197,1.017163219,0.005044531,0.000000000,0.000000000,0.000000000,0.024328543,0,0.004849796,0.017941952,0.014348716,0.999724302,-0.002115169,-0.002880986,0.083914254,-0.360577343,0.128199724,8.951221141,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1522,13,13,62,13,13,19,19,19,1522,62,28,122,13
5.960003,6.224429,5.960003,6.310003,-0.450000,6.750000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,38.102001190,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.291638302,-0.072598453,0.009797502,0.292637667,0.072157284,-0.009846175,1.171523197,1.017163219,0.005044531,0.000000000,0.000000000,0.000000000,0.024328543,0,0.004834404,0.017863645,0.016592125,0.999691062,-0.002243841,-0.002223386,0.088401607,-0.357788079,0.130428498,8.949546018,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1527,13,13,62,13,13,19,19,19,1527,62,28,123,13
5.980003,6.244899,5.980003,6.330003,-0.450000,6.750000,sim,runtime,1343,1313,1274,1382,1565,1460,1581,1392,38.122001648,104774.968750000,104774.972554411,0.240000000,0.301335961,0.301335947,0.737037849,2.171035516,-0.361685550,0.004925303,0.018316414,0.006092514,0.999801546,0.297980626,-0.067001487,-0.001476781,0.296984223,-0.070584554,0.010100792,0.291318876,-0.072732379,0.009787105,0.292637667,0.072157284,-0.009846175,1.171523197,1.017163219,0.005044531,0.000000000,0.000000000,0.000000000,0.024328543,0,0.004834404,0.017863645,0.016592125,0.999691062,-0.002243841,-0.002223386,0.088401607,-0.357788079,0.130428498,8.949546018,0.004886149,0.018401764,0.002676052,0.999815153,0.000920754,-0.000298292,0.023704063,-0.382775171,0.118280602,8.948858979,1532,13,13,62,13,13,19,19,19,1532,62,28,123,13
