bag_time_s,x_m,y_m,z_m
94.25301076100001,2.380024101970608,1.1196843275949178,-0.2354792445974729
94.2860936,2.367332710648349,1.1283687348871827,-0.23658128919672614
94.31974748900001,2.3609343289089546,1.1326568120319251,-0.23882945067599853
94.356204563,2.3950427515050725,1.1038940591228892,-0.22471711894881766
94.386907934,2.3925621792722964,1.1045440127007986,-0.22086922719380828
94.420217933,2.391341633962051,1.1048344703907702,-0.21940196726869862
94.453541017,2.373913011030681,1.1170736034851838,-0.2210813076531936
94.486352334,2.3617335284872842,1.1246846426420252,-0.2212349032471568
94.52036592500001,2.3555660781198977,1.1283784449681742,-0.21861166625556427
94.553433872,2.3443030239098053,1.1343095876216187,-0.21854448466911922
94.586692168,2.3310976732619024,1.1412487932816042,-0.2185197485967538
94.61949000700001,2.3266644458519616,1.1435075500086005,-0.22170913493352906
94.654746535,2.314081830815612,1.1504904548232038,-0.2222743150480937
94.68608734700001,2.3016222460420988,1.15708336939518,-0.22274292121008235
94.71970956300001,2.295362898231814,1.1603377497948193,-0.23475656947117118
94.753510859,2.279796828112766,1.1687789457364448,-0.23549097850665676
94.791072657,2.2705971806320298,1.1736916991433608,-0.23593055376043057
94.822359319,2.264367829567821,1.1769896629667376,-0.24117536587342342
94.852787351,2.251884369101927,1.183567819747363,-0.24177843754163986
94.888595531,2.2390966042176697,1.193984332888124,-0.24285434149309418
94.919724352,2.2327391763049196,1.1983776091084817,-0.2422690156716261
94.95358972400001,2.2200096921661467,1.2071788962082908,-0.24320814470727026
94.988819268,2.2081398868870408,1.2100140526648118,-0.24329988799235594
95.01965925,2.2031937349766246,1.2121107029832703,-0.2453438756638395
95.053992882,2.1915447255991025,1.2170364767414577,-0.24572994149562105
95.086314353,2.17800905856665,1.2247836266876881,-0.24715250226580682
95.119719348,2.1727912348246234,1.2275083112504797,-0.24621392234284756
95.153210368,2.160504821768442,1.2339183504467943,-0.24727108638062364
95.18671544700001,2.148673740580883,1.2397497905916712,-0.2478457480934056
95.22183436,2.1440824591087946,1.2420539264490422,-0.25342495959178013
95.25413515000001,2.1324568158594857,1.2478675526843779,-0.2540800472312632
95.288339713,2.1215317526180826,1.251771427273804,-0.25462728619878694
95.321515637,2.1161481561871813,1.253747692259868,-0.25004735998120964
95.352853341,2.1052293145312535,1.2576834660194096,-0.250575570137927
95.38672689,2.092134221917059,1.261142632001381,-0.25105926566703163
95.422592772,2.0866884661672707,1.2625577974889244,-0.2511526737568282
95.45432956600001,2.073544671636712,1.2658625205262506,-0.25162597223369604
95.486238302,2.0603456360364447,1.2689900999219192,-0.2520928881270945
95.519707053,2.0533332116173533,1.2701720817167754,-0.2493590020139477
95.552941477,2.043887263583864,1.2720139045615588,-0.24954245978290307
95.58654457300001,2.0304231982163006,1.2745323061935643,-0.24981390032702863
95.62006750200001,2.0246635935360584,1.2765398054855108,-0.25158764270240735
95.65436293600001,2.012234390144947,1.2795982688388339,-0.25209718332187336
95.686138383,1.999354836844384,1.2826856812122993,-0.2526578004777687
95.72020713500001,1.9929045386248359,1.2841885728004203,-0.2577464381934408
95.752964886,1.9799679336508456,1.2871126317117594,-0.25835945871515004
95.78643732200001,1.9669793102999484,1.2898652669390231,-0.2590000941332338
95.82021133800001,1.960462281577406,1.291153557814176,-0.2604549109898538
95.853511157,1.947385756076464,1.2935475289662086,-0.26112158392859125
95.889968088,1.9408237659466605,1.2946399125560428,-0.26146158513306655
95.92080031,1.9276530813198716,1.2965882309336425,-0.2624595990339894
95.954151924,1.916455486184244,1.3064506961943465,-0.2636566057231363
95.98625002,1.9025465563407897,1.309982109505775,-0.26459129920337454
96.019790048,1.8970130548677426,1.311252927110779,-0.2635604117773448
96.053602235,1.883107816910461,1.314659629420057,-0.2647018739595385
96.086934337,1.8719496863753884,1.3171255812544345,-0.2656132766280458
96.11992315,1.8656183558441921,1.3184334938742566,-0.27217159841404215
96.154995293,1.852397462744756,1.3196706512120704,-0.2729369565552752
96.18691385700001,1.839246268646395,1.3207898573085124,-0.2736957755557849
96.22038144300001,1.832664525876874,1.321256004385275,-0.2789696004897926
96.252752935,1.8145003597772777,1.324046334363778,-0.28013667092211264
96.29099767000001,1.8039934838440517,1.3254791734069762,-0.2808378915507567
96.32038447000001,1.7980854913173594,1.3262295900999561,-0.281309425289288
96.353406948,1.7841584088006095,1.3278737130896554,-0.2822432100714656
96.388012089,1.7794126089405349,1.3258142922573133,-0.28126691860904063
96.41988433200001,1.7672916987793017,1.3250271216773561,-0.28047708691372253
96.453558181,1.7551871012181715,1.323966681332087,-0.280136277644147
96.486733844,1.7420481781537809,1.3240440024493767,-0.28010385570326646
96.51988417000001,1.73563901126361,1.323668138848512,-0.27476628047548046
96.55309030500001,1.722525259096834,1.3226390475403893,-0.274601205894429
96.586761013,1.7091594029910144,1.3228049504378139,-0.2746087030888523
96.62082079700001,1.703329327283897,1.3226051490055997,-0.2736077429121125
96.653045628,1.6897796885588496,1.3219286366262677,-0.2735562149138881
96.686403881,1.6810518366926368,1.3209441057478672,-0.27231506232695635
96.720601935,1.677239430081,1.320584463982087,-0.27282600556084685
96.75287088200001,1.668297649514891,1.3196324618520567,-0.27174687129387115
96.78645653100001,1.6594032969916812,1.3184685143032255,-0.2706358815423369
96.820234002,1.6491873451070969,1.3156043681593654,-0.27784231516635205
96.85340646300001,1.6363907780385198,1.3122647279564101,-0.27799021749572767
96.88643967600001,1.6224679005166702,1.308118099834958,-0.278142170920619
96.919713724,1.6161249069167338,1.3052049812210333,-0.2756720191478925
96.95410167200001,1.6064653770208148,1.3012066249831988,-0.27559161624917
96.98889656300001,1.5939977644805419,1.2955742433701887,-0.275474427497718
97.01976144400001,1.58915201986544,1.2931655652764409,-0.27598834730338273
97.053175498,1.5779588645337943,1.2895930984059611,-0.2754148546171749
97.08606472700001,1.5667878745272554,1.2846896373742986,-0.27495084586391194
97.119625166,1.5612775224936108,1.2820679104342108,-0.27455581256661393
97.156592212,1.5520272808120212,1.2813948464948322,-0.274524068607069
97.188250624,1.542039929066205,1.278953233266817,-0.27433522211087763
97.21957353200001,1.5370723064193137,1.2776505420774449,-0.28143791226278214
97.25283542000001,1.527781018765882,1.2732899330906062,-0.2815863802494782
97.28748101900001,1.5242852143274834,1.2718142830379586,-0.2816344484660359
97.31961078900001,1.5160025767238354,1.268257963250675,-0.28828619328163085
97.35298872,1.5040258860749989,1.261245696665008,-0.28876047895654716
97.38897612100001,1.4945606575030932,1.2553406058504726,-0.28922846682030684
97.41969218000001,1.4902318941081516,1.2526246024369114,-0.2939785699109569
97.452938935,1.4800586609031816,1.2462143961665717,-0.29454211211352355
97.48648694100001,1.468940524208952,1.240367638686018,-0.29505491564010006
97.51967308600001,1.463562881076446,1.2373137498707891,-0.29071822212829507
97.553105211,1.4528004594955082,1.2312120895550036,-0.2913178999191282
97.586926968,1.4440972259145597,1.224942049734868,-0.2906152964418067
97.62084585800001,1.4394459641687518,1.2218941297570967,-0.29047111358974226
97.652938176,1.4301390098764055,1.2158140107888065,-0.29009062466576185
97.686584737,1.4187209214767915,1.209514942668406,-0.28975312004029546
97.71969604600001,1.414347767323816,1.206992168371825,-0.2910827149485578
97.75320193900001,1.4040522847468964,1.2010640975563525,-0.2907455977510074
97.787649086,1.391759641704443,1.195708964530156,-0.2903345571383872
97.822801614,1.3872353092387673,1.1936452670473285,-0.29030191190379095
97.85314917100001,1.3756313053455875,1.1883713873823814,-0.2899052083887703
