t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,yaw_rad
4.605231771000001,-15.43901231321623,1.086996262466393,-0.6535878462198345,5.2843602818271466e-08,-1.6901452613354328e-07,2.566096080160036e-07,-0.00020116968994783144
4.655112949,-15.439011550687125,1.0869963686172404,-0.6535879151733706,3.634163046376641e-08,-1.598398781078708e-07,2.416794782199657e-07,-0.00020132081902352343
4.676676239000001,-15.439010797769962,1.0869962524377448,-0.6535879853646303,2.737047480269111e-08,-1.544123093684928e-07,2.331847643367013e-07,-0.00020141242409436497
4.701786806,-15.439010185601244,1.086996101850533,-0.6535880429212,2.2112179177094784e-08,-1.5097544255237758e-07,2.2786163464682575e-07,-0.00020147382161728495
4.75855162,-15.43900833044946,1.0869954892744207,-0.653588218560905,1.2286950295622903e-08,-1.4361235374845818e-07,2.1622690244652333e-07,-0.0002016281374776427
4.821078018000001,-15.439006138269312,1.0869945943511232,-0.6535884272348675,8.03500180087499e-09,-1.3881556519690223e-07,2.077251139707708e-07,-0.00020178297821552498
4.865309345,-15.439003789899793,1.0869935100726702,-0.6535886513458756,9.641872367803004e-09,-1.3718742465739e-07,2.0310122249725736e-07,-0.0002019375711273104
4.910034032,-15.439001478973406,1.0869923490629927,-0.6535888720003676,1.660101078257989e-08,-1.3880828335257943e-07,2.02804745478069e-07,-0.0002020913829978528
4.9518660400000005,-15.438999395918618,1.0869912317329846,-0.6535890705631379,2.7865993598654112e-08,-1.4331386862339386e-07,2.069105583841619e-07,-0.0002022442484014146
4.997923662000001,-15.438997712301553,1.086990273772487,-0.6535892301966073,4.2179834437716813e-08,-1.5006121943787517e-07,2.1507792780431423e-07,-0.0002023963628718405
5.0390370650000005,-15.438996566780343,1.086989574270169,-0.6535893372574714,5.836582812912272e-08,-1.583111698269798e-07,2.2653814201478814e-07,-0.0002025481506801901
5.078578682000001,-15.43899605379152,1.0869892056296817,-0.6535893824335961,7.548832613036619e-08,-1.673605046253624e-07,2.401361075557652e-07,-0.00020270006162783976
5.113756229000001,-15.438996215848745,1.0869892062290831,-0.6535893615245474,9.28171881751247e-08,-1.7657949053767294e-07,2.544666848162157e-07,-0.00020285237136850724
5.149092368000001,-15.438997039897218,1.0869895762680868,-0.6535892758098455,1.0889414352677396e-07,-1.8506325141792807e-07,2.68398502430128e-07,-0.0002030050360130687
5.178124563,-15.438998131881366,1.0869901135647604,-0.653589164896175,1.1948365184443744e-07,-1.904998662518803e-07,2.7866339087398453e-07,-0.00020312720684162612
5.194509803000001,-15.438998458064468,1.0869902771209692,-0.6535891319672021,1.2170431530725304e-07,-1.916041106891832e-07,2.8104358866887023e-07,-0.00020315772451781898
5.231179128,-15.439000353245362,1.0869912352850983,-0.6535889415094824,1.2980383267694808e-07,-1.9533154782281444e-07,2.91416550955099e-07,-0.00020330997264724144
5.278317264,-15.439002568869846,1.0869923502490966,-0.653588719806532,1.3253708505846953e-07,-1.958694596728631e-07,2.984835104299939e-07,-0.00020346138811667305
5.318111265000001,-15.439004921937725,1.086993505197386,-0.6535884847875824,1.3001876177367847e-07,-1.9332622222185734e-07,3.0132451779960257e-07,-0.0002036118461488359
5.351798143,-15.43900721819961,1.0869945793344737,-0.6535882554417329,1.229297636627439e-07,-1.8816964712050953e-07,2.9935239535206093e-07,-0.00020376159879318483
5.400851028,-15.439009268200243,1.0869954604816843,-0.6535880502472705,1.122174935811375e-07,-1.8104927840845008e-07,2.9251535216734973e-07,-0.0002039112519731722
5.4421385760000005,-15.439010902853582,1.0869960566312145,-0.6535878856606505,9.881564097317554e-08,-1.7263953588653411e-07,2.814161347892376e-07,-0.00020406161214818634
5.487683222,-15.439012061575275,1.086996309711954,-0.653587767028606,8.185739755951202e-08,-1.6263470653212396e-07,2.6579053436812595e-07,-0.00020422873993860787
5.529639025000001,-15.439012439186923,1.086996146890679,-0.6535877250873038,6.491100516134578e-08,-1.5359791741623584e-07,2.503637624725174e-07,-0.0002043827709366593
5.5756944950000005,-15.439012139126866,1.0869956252319963,-0.6535877492138147,4.794516420399867e-08,-1.459495879232419e-07,2.3559769758775609e-07,-0.000204538827648491
5.631785249,-15.439011185613644,1.0869947982550747,-0.6535878370572974,3.315877356795604e-08,-1.407388384146851e-07,2.2275376106482366e-07,-0.00020469644257384168
