t_s,forward_m,lateral_m,relative_z_m,relative_yaw_rad
0.0,0.0,0.0,0.0,0.0
0.022000000000000002,0.0002413498507965871,-0.00030190338629513185,-0.0023424849390392966,-2.8135713671370577e-05
0.026000000000000002,0.0002800253492648966,-0.00035228538559048855,-0.002743130337097499,-3.247205311196488e-05
0.042,0.00041364098819509157,-0.0005414394312441846,-0.004340324169429616,-4.8274220695573855e-05
0.062000000000000006,0.0005294085664310272,-0.0007470867284394403,-0.006537197961482749,-6.736521457122169e-05
0.082,0.0005882365708630151,-0.0009076467759703627,-0.009251058939414775,-8.83419473463598e-05
0.10200000000000001,0.0006019404974293129,-0.001022421381123169,-0.012671426298065697,-0.00011079333423176518
0.12200000000000001,0.0005941149560098691,-0.0011048017594640406,-0.016706957429976577,-0.0001327958642012017
0.14200000000000002,0.0005831747364700127,-0.0011689217465934293,-0.02099887481688853,-0.0001533025813511557
0.162,0.0005753426470832865,-0.0012196894338170605,-0.025142835689990095,-0.00017210137248684088
0.18200000000000002,0.0005679597265818944,-0.0012571926490716563,-0.028839368427437534,-0.00018939147593766137
0.202,0.0005606584532753009,-0.0012870887784773024,-0.03189784099500978,-0.00020539249627454792
0.222,0.0005528063223235734,-0.0013062312012634106,-0.03427390128843685,-0.00022037199989029255
0.24000000000000002,0.0005478012138221698,-0.0013224126120847037,-0.03586364726412017,-0.00023303578778054168
0.252,0.000546428625789148,-0.001333937372904848,-0.0366108039964729,-0.00024110735382974757
0.26,0.0005464808955306345,-0.0013420352612844612,-0.03697019372588678,-0.00024635084865340384
0.28,0.0005496163202832269,-0.0013639750780782087,-0.03741241342845844,-0.00025910328833127216
0.30000000000000004,0.0005558458070514228,-0.0013865785846390976,-0.03728078029924686,-0.0002715532007454141
0.32,0.0005633500057005995,-0.0014072733440485456,-0.03672475413567511,-0.00028373604815853937
0.34,0.000570083434568897,-0.0014242259517526711,-0.03597476568303434,-0.0002956351600477969
0.36000000000000004,0.0005751911491876311,-0.0014323145170461802,-0.03524561439735063,-0.00030727210869324617
0.38,0.0005778723835310896,-0.0014352742930392162,-0.03462213109619841,-0.00031871351851482654
0.4,0.000576136039721124,-0.0014436599546580275,-0.034337569858170686,-0.00033016172255168064
0.42000000000000004,0.0005701965775763557,-0.001458104401836298,-0.034613515101160314,-0.00034172396348543244
0.44,0.0005615986322463858,-0.0014735951233496576,-0.035533656372983724,-0.00035321201557006465
0.46,0.0005521012183639819,-0.0014858475758739791,-0.03700654593027794,-0.00036438269750116437
0.47600000000000003,0.0005450804255465176,-0.0014918580289580631,-0.03843752509440945,-0.0003729529845089563
0.48000000000000004,0.0005435473804702172,-0.001492886493152458,-0.03881190612654922,-0.0003750333383670118
0.5,0.0005379196817360086,-0.0014957994201353143,-0.04066625487588402,-0.00038502456698336074
0.52,0.0005352686625878112,-0.0014925261087562714,-0.042305678402251023,-0.0003943956709465263
0.54,0.0005352986165733777,-0.0014851551053970552,-0.043652990029038025,-0.0004032464771960981
0.56,0.0005391689626774758,-0.0014814882227391576,-0.0445171497059946,-0.0004116386477691497
0.5800000000000001,0.0005466038351360903,-0.0014832996725904761,-0.04470851577341822,-0.0004197271784676382
0.6000000000000001,0.000556039462498887,-0.0014924600087791102,-0.04410598170835489,-0.0004276074904268068
0.62,0.0005655696817630535,-0.0015064420034477906,-0.04276610413672399,-0.0004351615368141243
0.64,0.0005738926500254651,-0.001517949149849424,-0.04093515438345044,-0.00044224679382484644
0.66,0.0005797140775928494,-0.0015246314608929566,-0.03891848775951348,-0.0004488223291362198
0.68,0.0005815683811601613,-0.0015277570252164026,-0.03701525273820738,-0.0004549809355043344
0.7000000000000001,0.0005800941006699207,-0.0015248191314509313,-0.03540226682983036,-0.0004607935375016553
0.7000000000000001,0.0005800941006699207,-0.0015248191314509313,-0.03540226682983036,-0.0004607935375016553
0.7200000000000001,0.0005743044397568277,-0.0015240906610011512,-0.03421928991371678,-0.0004664287654024546
0.74,0.000564030907644,-0.0015266081288023328,-0.03373613485976462,-0.0004720544839676849
0.76,0.0005508025642621181,-0.001531666268547883,-0.034124844805509924,-0.0004777419060476018
0.78,0.000536934811441818,-0.0015356599010950954,-0.03538352879376891,-0.0004833643322716963
0.802,0.0005234772946709845,-0.0015358206457107633,-0.03746435752182001,-0.0004892940804394896
0.8220000000000001,0.0005147148089094412,-0.001531536049436941,-0.03958757484513864,-0.0004943432726534636
0.8420000000000001,0.0005109697673647113,-0.0015242700305740273,-0.04153322350596764,-0.0004989936281232232
0.8620000000000001,0.0005107568105133765,-0.0015131404438717064,-0.043131537823178634,-0.0005033490683278019
0.882,0.0005153806941247615,-0.0015044400010444938,-0.04417621064537505,-0.0005074033666728761
0.902,0.0005242654047682052,-0.0015015483727943775,-0.0443978833852183,-0.0005112337043302884
0.922,0.0005353866063028873,-0.0015069490108463323,-0.04358305876606322,-0.0005148938939833203
0.926,0.0005376101134530102,-0.001508979156546805,-0.04329480219725884,-0.0005156027948270137
0.9420000000000001,0.000545972991127373,-0.001518281774573395,-0.04179380462502838,-0.000518329634609016
0.9620000000000001,0.000554638583632901,-0.001527331996788966,-0.03939256604767216,-0.0005214113385051122
0.9820000000000001,0.0005603744838591743,-0.0015311352763630395,-0.03682841489723063,-0.0005240863578457322
1.002,0.0005620544746969574,-0.0015310299261804268,-0.0344719412156852,-0.0005264378511372347
1.022,0.0005598973573695934,-0.0015268587423319597,-0.032537605851656964,-0.0005285676213096502
1.042,0.0005527665357658322,-0.0015240001086255465,-0.031205174455029183,-0.0005306419078588698
1.062,0.0005404911562624591,-0.001523483742270461,-0.030786758622482757,-0.0005327936244221149
1.082,0.0005250678330877034,-0.00152692654382099,-0.03152581063883672,-0.0005350366358125302
1.102,0.0005095195683407523,-0.0015300112599203502,-0.03337426831447224,-0.0005373256583816599
1.122,0.0004964217139719152,-0.0015293420407320522,-0.03588586525438356,-0.0005396236617261074
1.1420000000000001,0.00048691353332463517,-0.001523935417211679,-0.038542231953547085,-0.0005418934623006855
1.1500000000000001,0.00048474108018426766,-0.0015211712253078117,-0.03954522301446742,-0.0005427616130324053
1.1640000000000001,0.00048280645054714333,-0.0015152839594712415,-0.04111835949480791,-0.0005442314472258319
1.1800000000000002,0.0004828441149627837,-0.001507058033174553,-0.04263703943112565,-0.0005458513293605527
1.2000000000000002,0.0004874950354553607,-0.0014989284440611846,-0.04396581250575993,-0.0005477254369574275
1.22,0.0004965766774387343,-0.001495276516644648,-0.04440695283737239,-0.000549437679187692
1.24,0.0005078736212433757,-0.0014987890102650487,-0.04370618521110889,-0.000551032432654544
1.26,0.0005187014944794885,-0.00150686719433608,-0.04188880709984902,-0.000552490037140696
1.28,0.0005273327875391475,-0.0015134922804026134,-0.039380534172853365,-0.0005537076163048132
1.3,0.0005330687524799638,-0.0015159307319163526,-0.036689942873127795,-0.0005546186982032519
1.32,0.0005347684257054305,-0.001515722021202421,-0.03421474026501975,-0.000555291275474476
1.34,0.0005324092488760068,-0.0015123831700813804,-0.032188050928263406,-0.0005558245605034456
1.36,0.0005249931308111367,-0.0015103749593659449,-0.030763180159038533,-0.0005563506184164263
1.3760000000000001,0.0005151919373181281,-0.0015102218920485491,-0.0302778330235578,-0.0005568373484467204
1.3800000000000001,0.0005123098012326599,-0.0015105113351092786,-0.03026683470741809,-0.0005569691762329632
1.4000000000000001,0.0004964080478278947,-0.0015133432109024725,-0.030965436473862323,-0.0005576850923565552
1.4200000000000002,0.0004802597142153687,-0.0015157323852679487,-0.03281673494280893,-0.0005585126845610855
1.4400000000000002,0.00046672486118508176,-0.0015139919107857106,-0.0353653744232266,-0.0005594559360912327
1.4600000000000002,0.00045696558851092753,-0.0015082326760109807,-0.038076644350483635,-0.0005605026636882615
1.48,0.0004526727030567699,-0.001502776147314988,-0.040519092599505036,-0.0005615612063105957
1.5,0.00045240034566786314,-0.0014952323359245753,-0.04249087867811929,-0.0005626174986015225
1.52,0.00045723916288123423,-0.0014895211007507634,-0.043838571721228375,-0.0005635808943692533
1.54,0.00046678207309482414,-0.0014868449262414646,-0.044283906717921595,-0.000564410993808051
1.56,0.0004786169879061012,-0.0014887178190421315,-0.043591531814173495,-0.000565139441302806
1.58,0.0004898646638744448,-0.001493516838238353,-0.04179620224605807,-0.0005657611288818892
1.6,0.0004988807884679863,-0.0014972860376881742,-0.03932363749475462,-0.000566185817943668
1.6,0.0004988807884679863,-0.0014972860376881742,-0.03932363749475462,-0.000566185817943668
1.62,0.0005048383721081885,-0.0014983260282424222,-0.03667249825763552,-0.0005663607397274062
1.6400000000000001,0.0005062938200670474,-0.0014977745351189172,-0.034243842287445675,-0.000566354024182314
1.6600000000000001,0.0005033873690600553,-0.0014951800840200518,-0.032256577949586,-0.0005662487472857386
1.6800000000000002,0.0004950752092220549,-0.0014935316455584105,-0.03088561787518254,-0.0005661570189408188
1.7000000000000002,0.0004815126120202591,-0.0014940385089164177,-0.030464081547701416,-0.0005661497045110347
1.7220000000000002,0.0004633304149707498,-0.0014974964010424962,-0.031406624332230904,-0.0005662452550036223
1.7420000000000002,0.0004473264840512579,-0.0015002373412666802,-0.033461515006508735,-0.000566483925151337
1.762,0.00043475407950236,-0.0014987263993476339,-0.03616875962630592,-0.000566905781926072
1.782,0.00042655154450760725,-0.0014932473222437081,-0.03898328499808329,-0.0005675062066491515
1.802,0.00042438480477488034,-0.001486924449172592,-0.04146538514706807,-0.0005681905623892425
1.822,0.00042636549127451955,-0.001479270655914684,-0.04344226249477001,-0.000568935120336081
1.826,0.0004273562862853309,-0.001477917097617442,-0.04376596418214854,-0.0005690832575147992
1.842,0.0004331956855931219,-0.0014733295598804523,-0.04474940228725788,-0.0005696580670282586
1.862,0.0004439616234726232,-0.0014703588700069104,-0.04512396434870872,-0.0005703201978591033
1.8820000000000001,0.00045616782138214454,-0.0014717330792681509,-0.04434085360007514,-0.0005709253698253647
1.9020000000000001,0.00046713422669722394,-0.0014762057795752264,-0.04246873740557455,-0.0005714362001955214
1.9220000000000002,0.0004754168256921495,-0.0014800436128791555,-0.03996267534775719,-0.0005717514174072569
1.9420000000000002,0.00048050188005374395,-0.0014813918485059106,-0.03733700011037222,-0.0005718194751005434
1.9620000000000002,0.0004810682522492833,-0.0014802345853891852,-0.03497912949524873,-0.0005717059769907717
1.9820000000000002,0.0004776391643636005,-0.0014769893819763364,-0.033073732378853055,-0.0005714831975204004
2.0020000000000002,0.00046894878838817284,-0.0014749904978235363,-0.03183495133755557,-0.0005712604891707218
2.0220000000000002,0.00045542740840783685,-0.001475160984969646,-0.03158420815488486,-0.0005710976875602097
2.0420000000000003,0.0004394178138829616,-0.0014775971465428193,-0.032564791074932264,-0.0005710097599716801
2.0500000000000003,0.00043300777233375046,-0.0014788849786879135,-0.03328735979751746,-0.0005710132386623351
2.0620000000000003,0.00042404835933070793,-0.0014800579743691148,-0.03463566325138681,-0.0005710761515259344
2.0820000000000003,0.000411809258683825,-0.0014792364325239976,-0.03727724590222842,-0.0005713535578329432
2.1020000000000003,0.00040363598004351055,-0.0014753059892755138,-0.039974325672350625,-0.0005718326635079513
2.1220000000000003,0.00040076678911091685,-0.0014699319210223119,-0.04230016278289486,-0.0005724281112035462
2.1420000000000003,0.0004019994043793422,-0.001463873608063589,-0.04412704643101473,-0.0005730896410042624
2.162,0.0004082010031413025,-0.0014595356824003687,-0.04523627323348672,-0.0005737358478575955
2.182,0.00041852330775890274,-0.0014583509495349725,-0.0453471590271666,-0.000574324989147848
2.202,0.00043047426667658324,-0.0014615504326354408,-0.044243318877535964,-0.0005748494234277396
2.224,0.0004424380070297166,-0.0014667147847330063,-0.04184167962525395,-0.0005752636274769241
2.24,0.000449239900591512,-0.0014692274193848726,-0.039684975258691246,-0.0005753778519436703
2.2600000000000002,0.0004547909504159719,-0.001469981374802682,-0.0369369549880989,-0.000575270504346248
2.2720000000000002,0.0004560307118277094,-0.0014697294769558443,-0.035401265536687626,-0.0005750981345817863
2.2800000000000002,0.00045588709536386116,-0.001469430411978856,-0.034469599217292785,-0.0005749523479687685
2.3000000000000003,0.0004529510250291097,-0.0014675945184564885,-0.032469367443931946,-0.0005745094025177561
2.3200000000000003,0.00044487875319029757,-0.0014666436667953337,-0.03111171435077914,-0.0005740462000336233
2.3400000000000003,0.0004316667791253758,-0.0014669734430390326,-0.030715453741257254,-0.0005736338485859416
2.3600000000000003,0.00041555001668276914,-0.0014684935342229376,-0.03152210165688987,-0.0005732864944840432
2.3800000000000003,0.00039962747888477965,-0.001468985384106453,-0.03343697740882637,-0.0005730700149850082
2.4000000000000004,0.00038657412575121374,-0.0014675386478132262,-0.03598366493243452,-0.0005730615258769112
2.42,0.00037739808928924595,-0.0014645687199801958,-0.03863818669091837,-0.0005732840367131953
2.44,0.0003733467859105148,-0.0014614629011241963,-0.040966275912959677,-0.0005736662544816862
2.46,0.00037315175268790257,-0.0014572710743053212,-0.04282410911309176,-0.0005741444710647275
2.48,0.0003778774192278404,-0.00145403820801508,-0.04401992830305326,-0.0005746297821458551
2.5,0.00038708643101962616,-0.0014527108740412997,-0.044272638783732304,-0.0005750670952446302
2.5,0.00038708643101962616,-0.0014527108740412997,-0.044272638783732304,-0.0005750670952446302
2.52,0.0003984289030273486,-0.0014542701093257645,-0.04335696709665268,-0.0005754463210224242
2.54,0.00040915003920061904,-0.0014573081635215934,-0.04137487181180802,-0.0005757090754382743
2.5620000000000003,0.00041829915206469755,-0.0014596602806980098,-0.038516660911734224,-0.0005757382093782848
2.5820000000000003,0.00042332604444618026,-0.0014599361362150145,-0.03583124356696843,-0.0005754869549236818
2.6020000000000003,0.00042385956091803463,-0.0014592849426525456,-0.03343721535299199,-0.0005750372890415967
2.6220000000000003,0.0004204967737963855,-0.0014577661392982323,-0.031505189457366606,-0.0005744686871167054
2.6420000000000003,0.00041184370127849963,-0.00145672517987802,-0.030246545548183595,-0.0005738811734568028
2.6620000000000004,0.0003982320343388199,-0.0014565032551209138,-0.0299804907721615,-0.0005733343448985628
2.6820000000000004,0.0003819189329913595,-0.0014573964206564547,-0.03095090694116931,-0.0005728447628005617
2.702,0.00036598150999941556,-0.001458629307560235,-0.033025675081195555,-0.0005725143499578644
2.722,0.0003530587472692138,-0.0014583262296520231,-0.03569178878048174,-0.0005724429346201237
2.722,0.0003530587472692138,-0.0014583262296520231,-0.03569178878048174,-0.0005724429346201237
2.742,0.00034413948398981527,-0.0014563649596853383,-0.03842401269670376,-0.0005726443069636045
2.762,0.00033996998108046,-0.0014531070907725292,-0.04080014193473899,-0.0005730435959315217
2.782,0.0003396422785427462,-0.001449084772850644,-0.04268081442583904,-0.0005735599003885844
2.802,0.00034438469567764634,-0.0014460567338126808,-0.043871721433041716,-0.0005741031477239644
2.822,0.0003538374450957868,-0.0014452769848606534,-0.044109435009229286,-0.0005746132981620661
2.842,0.00036562793396954796,-0.0014475487883541481,-0.043181397754281564,-0.0005750746731804368
2.862,0.0003768352029765009,-0.0014508483623599134,-0.041223287614768844,-0.0005754216819352648
2.882,0.000385894601967001,-0.0014529887683699446,-0.038704712485335385,-0.0005755457976725359
2.902,0.00039175661413157735,-0.0014532284364834926,-0.03611388001626828,-0.0005754114693434648
2.922,0.0003926445744390769,-0.001452244349760822,-0.033823834332020186,-0.0005750841126966055
2.942,0.00038943293830331254,-0.0014502687663857593,-0.03198613193605096,-0.0005746368518557005
2.95,0.00038647002070272445,-0.0014496036775837483,-0.031427383518537744,-0.0005744478670758751
2.962,0.0003801596818899557,-0.0014488097030099273,-0.030846489086526152,-0.0005741699002578121
2.982,0.0003653749466800423,-0.0014486539644675033,-0.030722986955427356,-0.0005737385892883862
3.0020000000000002,0.00034787695422515994,-0.0014502891234651975,-0.03183786163413038,-0.0005733705735286587
3.0220000000000002,0.0003313369424925594,-0.0014524762043051974,-0.034010970243754046,-0.0005731787310376546
3.0420000000000003,0.00031842303344985646,-0.001452688205242608,-0.036718304768670496,-0.000573251893803528
3.0620000000000003,0.00031003847287706466,-0.0014507225834025253,-0.03944468129991274,-0.0005735894995569646
3.0820000000000003,0.00030722744785952245,-0.0014476651000844645,-0.041783281224866575,-0.0005741097019093949
3.1020000000000003,0.00030856886072662924,-0.0014440871610384694,-0.04362051941451495,-0.0005747406427968338
3.12,0.00031396485905365007,-0.0014414712002923063,-0.044669361806616514,-0.0005753366291361833
3.14,0.0003238407818715118,-0.0014401786548266992,-0.044908533376312676,-0.0005759836261356455
3.16,0.0003352918393779902,-0.001441807101863867,-0.04395426873610661,-0.0005765916119043757
3.172,0.0003418213935908684,-0.0014436343390098558,-0.04283651931462393,-0.0005769039079474847
3.18,0.00034570153025201766,-0.0014448485201230953,-0.041918323127595275,-0.0005770725451696851
3.2,0.00035368330036683474,-0.0014471638935997194,-0.03928436930922449,-0.0005773004277455362
3.22,0.0003585711680602695,-0.0014475105123624382,-0.03656258067221643,-0.0005772293740632789
3.24,0.00035957590498690865,-0.0014467307467012545,-0.034127681919307096,-0.000576913153389938
3.2600000000000002,0.0003571220598407606,-0.0014452780834254997,-0.03215997650858951,-0.000576442010368966
3.2800000000000002,0.00034969038544585833,-0.0014441867013131075,-0.030855945241462707,-0.0005759162376576948
3.3000000000000003,0.00033689484448056557,-0.0014438873478879691,-0.030536026751062956,-0.0005754095642066109
3.3200000000000003,0.0003207623813998672,-0.0014443696031828843,-0.031440363021644296,-0.0005749478411040676
3.3400000000000003,0.0003044654116070117,-0.0014450799155025658,-0.03344375226757926,-0.0005746294991724327
