t_s,forward_m,lateral_m,relative_z_m,relative_yaw_rad
0.0,0.0,0.0,0.0,0.0
0.008,8.415408670935624e-05,-0.00010083528092539289,-0.0007955508123162203,-5.509289446051224e-06
0.02,0.00019432368272637957,-0.00024389574255688392,-0.0019846229501079282,-1.2213438966998669e-05
0.04,0.0003307068362180183,-0.0004605853072079069,-0.0041374345510023225,-2.199880604297766e-05
0.060000000000000005,0.00040682503114560024,-0.0006372189838387796,-0.006792170823915478,-3.3561914607418974e-05
0.08,0.00043243335023073447,-0.0007658029677454617,-0.010151294145079065,-4.759048830518808e-05
0.1,0.0004320691083096778,-0.000854857707993116,-0.014148937103324016,-6.20973451675444e-05
0.12000000000000001,0.0004268582108815483,-0.0009210481314110863,-0.018448003526853912,-7.55472782032196e-05
0.14,0.0004250404175092348,-0.0009738113981447309,-0.022642167912643785,-8.758208671097445e-05
0.16,0.00042349551713378867,-0.0010137871304768834,-0.026409283673182515,-9.839558121334246e-05
0.18000000000000002,0.0004208130549342617,-0.0010459603200748458,-0.02956617818876714,-0.00010822721495261367
0.2,0.0004162607040935833,-0.0010674705351004599,-0.03202929093924148,-0.00011735290540570986
0.22,0.0004123483391259412,-0.0010872947735741034,-0.03385724189635317,-0.000125831095302939
0.232,0.00041151524118675535,-0.0011000275473030002,-0.03462165260618594,-0.00013064753081527825
0.24000000000000002,0.0004117658763396074,-0.0011088674749920918,-0.03499292285166253,-0.00013376292395167466
0.26,0.00041523480017629697,-0.0011322986395151263,-0.035464239096301725,-0.0001412848692788765
0.28,0.00042191889663972413,-0.0011557997140329412,-0.03536089952618576,-0.00014854450631457405
0.30000000000000004,0.000430183599027143,-0.0011767412038205572,-0.03483097166895563,-0.0001555792184790572
0.32,0.0004380458189857843,-0.001192746781013037,-0.03410677186684655,-0.00016243504561318234
0.34,0.0004444176491624427,-0.0011989676702924812,-0.033402925499179614,-0.0001691728295677014
0.36000000000000004,0.0004485427662162906,-0.0011993479222627175,-0.032806129216546326,-0.0001758633873889942
0.38,0.000448907250248983,-0.0012056217739047543,-0.03255922645822301,-0.00018263689204660316
0.4,0.0004456276712342431,-0.0012189449579804832,-0.03287766937152431,-0.00018952347706305273
0.42000000000000004,0.0004399800848009492,-0.0012341447294936224,-0.0338317655422527,-0.00019638374060640396
0.44,0.0004335370951205576,-0.0012463938299093259,-0.035318809322157974,-0.00020303543260033474
0.456,0.00042897050905963774,-0.0012530526684244657,-0.0367453378101934,-0.00020808429981568344
0.46,0.00042803441236684346,-0.0012542906032834593,-0.03711640964870347,-0.00020929878537008506
0.48000000000000004,0.0004252615901553583,-0.001258320429083985,-0.038938516859099825,-0.00021504821084269987
0.5,0.0004250935162330655,-0.0012553547896497247,-0.04053189691805795,-0.00022032412382447242
0.52,0.0004274878320732328,-0.001248921415510626,-0.04182971970301658,-0.00022519909435553265
0.54,0.00043338763312546506,-0.001245881995836402,-0.04262906008049061,-0.00022972357964282097
0.56,0.00044244520001927054,-0.0012482399135964146,-0.042748425108262295,-0.00023401143461843077
