t_s,t_wall_s,t_sim_s,t_real_s,input_lag_s,input_source_t_s,time_base,sample_phase,input_rcout_ch1,input_rcout_ch2,input_rcout_ch3,input_rcout_ch4,input_rcout_ch5,input_rcout_ch6,input_rcout_ch7,input_rcout_ch8,sim_time_s,bar30_pressure_pa,mavros_static_pressure_pa,mavros_atm_pressure_pa,depth_m,depth_pose_depth_m,local_pose_x,local_pose_y,local_pose_z,local_pose_qx,local_pose_qy,local_pose_qz,local_pose_qw,local_vel_x,local_vel_y,local_vel_z,local_vel_body_x,local_vel_body_y,local_vel_body_z,sim_odom_vel_body_x,sim_odom_vel_body_y,sim_odom_vel_body_z,dvl_twist_x,dvl_twist_y,dvl_twist_z,dvl_position_x,dvl_position_y,dvl_position_z,dvl_position_pos_std,dvl_position_roll_deg,dvl_position_pitch_deg,dvl_position_yaw_deg,dvl_position_status,imu_qx,imu_qy,imu_qz,imu_qw,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_raw_qx,imu_raw_qy,imu_raw_qz,imu_raw_qw,imu_raw_gyro_x,imu_raw_gyro_y,imu_raw_gyro_z,imu_raw_accel_x,imu_raw_accel_y,imu_raw_accel_z,seq_sim_time,seq_bar30_pressure,seq_mavros_static_pressure,seq_mavros_atm_pressure,seq_depth,seq_depth_pose,seq_local_pose,seq_local_vel,seq_local_vel_body,seq_sim_odom,seq_dvl_twist,seq_dvl_position,seq_imu,seq_imu_raw
0.000000,0.000000,0.000000,0.350000,-0.450000,0.800000,sim,initial_hold_release_snapshot,1353,1303,1308,1348,1577,1417,1656,1348,33.007999420,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.012494003,0.020863371,0.614422363,0.788602422,0.000000000,0.000000000,0.000000000,-0.473259117,0.058175415,8.944081089,-0.012494003,0.020863371,0.614422363,0.788602422,0.000000000,0.000000000,0.000000000,-0.473259117,0.058175415,8.944081089,3,2,1,4,2,2,1,1,1,2,4,1,7,1
0.020000,0.030816,0.020000,0.370000,-0.450000,0.820000,sim,runtime,1353,1302,1308,1348,1576,1419,1657,1346,33.027999878,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.271589410,-0.032059975,0.019235095,0.353293832,0.042501640,-0.022187554,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,8,2,2,5,2,2,2,2,2,8,5,2,8,2
0.040001,0.047723,0.040001,0.390001,-0.450000,0.840000,sim,runtime,1353,1302,1308,1348,1577,1419,1658,1344,33.048000336,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.244104162,-0.028545222,0.015263990,0.353293832,0.042501640,-0.022187554,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.011614413,0.018464599,0.614453222,0.788651636,-0.044220690,-0.189999470,-0.003193636,-2.217474601,0.235760040,9.157248671,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,13,2,2,5,2,2,2,2,2,12,5,2,9,2
0.060001,0.066021,0.060001,0.410001,-0.450000,0.860000,sim,runtime,1353,1302,1308,1348,1574,1422,1657,1346,33.068000793,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.211882331,-0.024348260,0.009901349,0.353293832,0.042501640,-0.022187554,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.011614413,0.018464599,0.614453222,0.788651636,-0.044220690,-0.189999470,-0.003193636,-2.217474601,0.235760040,9.157248671,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,18,2,2,5,2,2,2,2,2,18,5,2,9,2
0.080002,0.082577,0.080002,0.430002,-0.450000,0.880000,sim,runtime,1351,1304,1310,1345,1571,1424,1656,1347,33.088001251,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.190843626,-0.021577332,0.006254976,0.353293832,0.042501640,-0.022187554,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.011614413,0.018464599,0.614453222,0.788651636,-0.044220690,-0.189999470,-0.003193636,-2.217474601,0.235760040,9.157248671,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,23,2,2,5,2,2,2,2,2,23,5,2,9,2
0.100002,0.104014,0.100002,0.450002,-0.450000,0.900000,sim,runtime,1353,1302,1308,1347,1570,1426,1654,1347,33.108001709,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.173634024,-0.019297513,0.003224477,0.173634024,0.019297513,-0.003224477,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.008512862,0.012786788,0.614448161,0.788807636,-0.038548522,-0.322510502,-0.005041521,-1.353320616,0.085978521,9.056837461,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,28,2,2,6,2,2,2,2,2,28,6,2,10,2
0.124001,0.124127,0.124001,0.474001,-0.450000,0.923333,sim,runtime,1353,1302,1307,1347,1570,1428,1653,1348,33.131999969,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.156768263,-0.017068516,0.000313851,0.173634024,0.019297513,-0.003224477,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.008512862,0.012786788,0.614448161,0.788807636,-0.038548522,-0.322510502,-0.005041521,-1.353320616,0.085978521,9.056837461,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,34,2,2,6,2,2,2,2,2,34,6,2,10,2
0.144001,0.141114,0.144001,0.494001,-0.450000,0.943333,sim,runtime,1352,1302,1307,1347,1570,1429,1652,1347,33.152000427,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.145126896,-0.015541156,-0.001613111,0.173634024,0.019297513,-0.003224477,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.008512862,0.012786788,0.614448161,0.788807636,-0.038548522,-0.322510502,-0.005041521,-1.353320616,0.085978521,9.056837461,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,39,2,2,6,2,2,2,2,2,39,6,2,10,2
0.164001,0.159496,0.164001,0.514001,-0.450000,0.963333,sim,runtime,1352,1302,1307,1348,1567,1433,1648,1351,33.172000885,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.135288250,-0.014369286,-0.003147961,0.173634024,0.019297513,-0.003224477,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.003461811,0.005067160,0.614423401,0.788952612,-0.020452116,-0.366853079,-0.002879034,-0.627922364,0.038752891,8.909944633,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,44,2,2,6,2,2,2,2,2,44,6,2,11,2
0.180000,0.174529,0.180000,0.530000,-0.450000,0.980000,sim,runtime,1351,1303,1306,1348,1565,1435,1645,1353,33.187999725,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.128604602,-0.013797484,-0.004110709,0.173634024,0.019297513,-0.003224477,0.000255675,0.000665580,0.000009719,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.003461811,0.005067160,0.614423401,0.788952612,-0.020452116,-0.366853079,-0.002879034,-0.627922364,0.038752891,8.909944633,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-4.683189216,0.692604038,9.315685923,48,2,2,6,2,2,2,2,2,48,6,2,11,2
