t_s,forward_m,lateral_m,relative_z_m,relative_yaw_rad
0.0,0.0,0.0,0.0,0.0
0.02,-9.099468853347221e-05,-9.84733035595473e-05,-0.007517477130280059,-9.93917391645116e-06
0.04,-5.7254986634402844e-05,-0.00017358389739936868,-0.015053268769498418,-2.09237539532392e-05
0.060000000000000005,0.00010325627696560776,-0.00023669874713672237,-0.022385624578498603,-2.9611485897723666e-05
0.08,0.0002994782854472208,-0.00029423839338616706,-0.029253702896065742,-3.369372670679327e-05
0.10200000000000001,0.0004340899699717068,-0.0003472808428266948,-0.03616855510409811,-3.5489989161266444e-05
0.12200000000000001,0.0004359386153161283,-0.000383924286237976,-0.041851884894981733,-3.890086097693701e-05
0.14200000000000002,0.00034713494887872275,-0.00041023588649077706,-0.04702508178460657,-4.5337247433802075e-05
0.15000000000000002,0.000302896527720656,-0.0004188713483695907,-0.04899189601213322,-4.83154051822976e-05
0.162,0.00024509935055698083,-0.0004305462950054691,-0.05189041272280154,-5.246426836069684e-05
0.18200000000000002,0.0002080112099573368,-0.0004462036084174559,-0.056744551698065526,-5.6563756297395296e-05
0.202,0.00026447058140417355,-0.0004566592396665103,-0.06178723269293307,-5.553865834546923e-05
0.222,0.0003725752013813474,-0.00046183678168771334,-0.06714950402700204,-5.123664438784481e-05
0.24200000000000002,0.00045401617901272284,-0.0004617965784983489,-0.07282865905334512,-4.8163383931959514e-05
0.262,0.0004567577625458073,-0.0004563007577475483,-0.07861806808501315,-4.9526449646120074e-05
0.28200000000000003,0.00038866685474336926,-0.00044677313789542357,-0.08424247849832711,-5.4731402462662726e-05
0.30200000000000005,0.00030144172720817053,-0.00043692791913697555,-0.08946791379110225,-6.052218463667436e-05
0.322,0.0002470233459701169,-0.0004258601931892462,-0.09416495371880146,-6.375175565173641e-05
0.342,0.00024332545223811124,-0.0004138592249213574,-0.09831409287649501,-6.353841639301916e-05
0.36200000000000004,0.00028132242692384033,-0.00040029152705510555,-0.10195104499216018,-6.0807359374193126e-05
0.378,0.0003307750810301469,-0.0003885343063852498,-0.10454623527902002,-5.770445268113433e-05
0.382,0.0003445974756127202,-0.00038558358387543444,-0.1051580321028231,-5.688728799509157e-05
0.402,0.0004155989750173409,-0.00037145508474312135,-0.10803625778147108,-5.2958280399931223e-05
0.42200000000000004,0.0004796597788107717,-0.000358822378187573,-0.11069045233462071,-4.976834009423614e-05
0.442,0.0005279208216746792,-0.00034723593320860365,-0.11322137647030334,-4.762698510848984e-05
0.462,0.0005578373246788882,-0.0003363620987586781,-0.115719425611926,-4.649998148825718e-05
0.48200000000000004,0.000571853833861441,-0.0003264818868986491,-0.11825310026015101,-4.612317513129349e-05
0.502,0.0005744168862356928,-0.00031621583767721834,-0.12085232359463899,-4.61894707707855e-05
0.522,0.0005697226492990334,-0.0003052524739607688,-0.12350412921629467,-4.644253105477725e-05
0.542,0.0005611985110838216,-0.00029459205845228423,-0.12616262500057152,-4.671107118912887e-05
0.562,0.000552234132891664,-0.00028561399744943006,-0.1287619617642089,-4.686550396630629e-05
0.5820000000000001,0.0005454231317317596,-0.0002783551014252023,-0.1312275061488295,-4.683082971532193e-05
0.6020000000000001,0.0005422920623980219,-0.0002721075407284635,-0.13348339747843307,-4.65653437529967e-05
0.6020000000000001,0.0005422920623980219,-0.0002721075407284635,-0.13348339747843307,-4.65653437529967e-05
0.622,0.0005430757786717502,-0.00026581515719459813,-0.1354664308202551,-4.607676698110963e-05
0.642,0.0005465513703244193,-0.0002557306149543621,-0.13715183171789963,-4.5442709429854844e-05
0.662,0.0005511859037024291,-0.0002391029504918515,-0.1385937077205991,-4.476622283375309e-05
0.682,0.0005567193907038726,-0.00021832021195014137,-0.13984967862236775,-4.409084269034469e-05
0.7020000000000001,0.0005628232771427186,-0.0001953746251871637,-0.14095910691859864,-4.345431438955438e-05
0.7220000000000001,0.0005691127178812334,-0.0001719502360963173,-0.1419500397682923,-4.288014919139049e-05
0.742,0.0005751829284095564,-0.00014946944434719958,-0.1428432131286812,-4.237384419485124e-05
0.762,0.00058064502625391,-0.00012908864920196424,-0.14365441421923492,-4.1924695293321657e-05
0.782,0.0005851590990735313,-0.00011168055822103278,-0.14439594489747654,-4.151183316856988e-05
0.802,0.0005884623140773047,-9.781977185690923e-05,-0.145077567625919,-4.1112249065111683e-05
0.8220000000000001,0.0005903902041472067,-8.777935972227138e-05,-0.14570714292024078,-4.070831590678725e-05
0.8260000000000001,0.0005906040387415383,-8.623305022505382e-05,-0.14582739766100922,-4.062615540377512e-05
0.8420000000000001,0.0005908897598554704,-8.154177980662154e-05,-0.1462910775391325,-4.0292722936388636e-05
0.8620000000000001,0.0005900238255615141,-7.882408678725368e-05,-0.1468346528480704,-3.9869715262402794e-05
0.88,0.0005882189349057754,-7.896812725040603e-05,-0.14729301883130042,-3.94935577965605e-05
0.9,0.0005853190540169996,-8.137969045090939e-05,-0.1477714774426176,-3.909633030475812e-05
0.92,0.000581806273624161,-8.539731417844235e-05,-0.148220587184894,-3.8735483988971975e-05
0.9400000000000001,0.0005780660258944538,-9.019234529184477e-05,-0.1486431441212916,-3.841927571265891e-05
0.9600000000000001,0.0005744986507898379,-9.49658654132826e-05,-0.14904159255461324,-3.8146564605906486e-05
0.9800000000000001,0.000571486208699031,-9.901103990587075e-05,-0.1494180834756389,-3.790746882108287e-05
1.0,0.0005694676014543833,-0.00010218780287081303,-0.14977341831433322,-3.7686389578128754e-05
1.02,0.0005691343038542378,-0.00010720757791725576,-0.15010109164285657,-3.746634247618619e-05
1.04,0.0005704110925064602,-0.00011784822708565428,-0.15039114705164341,-3.723376282593893e-05
1.052,0.0005718973192516369,-0.00012741534751284014,-0.15054468365238938,-3.707710928363417e-05
1.06,0.000573223702764735,-0.00013484521826751553,-0.15063746036145859,-3.695864494827894e-05
1.08,0.0005776000035825407,-0.00015431569792790408,-0.1508297836558372,-3.659017516738361e-05
1.1,0.0005828479372070734,-0.00017021926209723914,-0.15095747129710796,-3.611415261099704e-05
1.12,0.0005883167388289909,-0.00017870626437900233,-0.15101765042243154,-3.55609001553292e-05
1.1400000000000001,0.0005934090045256559,-0.00017780163409815495,-0.15101204199864549,-3.498861902058448e-05
1.1600000000000001,0.0005976589525056394,-0.00016777928868996853,-0.15094701676960026,-3.443539084939384e-05
1.1800000000000002,0.0006007717080123152,-0.0001512350205266283,-0.1508336060164565,-3.391379554570917e-05
1.2000000000000002,0.0006025325082312281,-0.0001337352186152698,-0.15069158368142188,-3.343264015807923e-05
1.22,0.000602886183085937,-0.00011753178688188983,-0.15053731703857293,-3.2991164196791156e-05
1.24,0.0006019124536311112,-0.00010014021734961037,-0.15038227913319574,-3.2585352614716845e-05
1.26,0.0006000953706952952,-8.093604291723728e-05,-0.15023290467099648,-3.220633754923152e-05
1.276,0.000598196582542653,-6.54872757321559e-05,-0.15011764016229123,-3.192145277421121e-05
1.28,0.0005976762979435949,-6.174328400621019e-05,-0.15008939374971797,-3.1852756765093915e-05
1.3,0.0005949098412029545,-4.445509431030714e-05,-0.1499514411550043,-3.152466459035996e-05
1.32,0.0005920776504898422,-3.069925961152863e-05,-0.14981866942568806,-3.122329411481273e-05
1.34,0.0005894653547265337,-2.1694985329889674e-05,-0.14969068854612572,-3.095059103047637e-05
1.36,0.0005873395791141026,-1.8154891286989203e-05,-0.14956716227642702,-3.070823852907578e-05
1.3800000000000001,0.0005859269516898035,-2.0235118046364715e-05,-0.14944785486125078,-3.0496592133402722e-05
1.4000000000000001,0.0005853962210999342,-2.7525796709334917e-05,-0.14933264093537113,-3.0313950317176208e-05
1.4200000000000002,0.0005858429699881875,-3.909368175835592e-05,-0.14922147538094305,-3.0156199432765374e-05
1.4400000000000002,0.0005872809646955381,-5.3593887421927744e-05,-0.14911433572357208,-3.001703037552872e-05
1.4600000000000002,0.0005896413550759169,-6.94247703782536e-05,-0.14901116074449233,-2.988880294714502e-05
1.48,0.0005927789331038632,-8.490134245799694e-05,-0.1489118096212914,-2.9763979168720422e-05
1.5,0.0005964845636497683,-9.84273798982385e-05,-0.14881605635137662,-2.963690593525692e-05
1.5,0.0005964845636497683,-9.84273798982385e-05,-0.14881605635137662,-2.963690593525692e-05
1.52,0.0006005027226059539,-0.00010865026570708013,-0.14872361854331784,-2.9504867858243244e-05
1.54,0.000604552583430417,-0.00011458491547144103,-0.14863420814865935,-2.936811408901785e-05
1.56,0.0006083507019100909,-0.00011569792915756828,-0.14854758422811543,-2.922932472244899e-05
1.58,0.0006116333491480528,-0.0001119501607356985,-0.14846358767302303,-2.909258342870258e-05
1.6,0.0006141778225602717,-0.00010380037824461875,-0.14838214598765948,-2.8962100723187167e-05
1.62,0.0006158220348489671,-9.215538217028664e-05,-0.148303247621626,-2.884109029384352e-05
1.6400000000000001,0.0006164784491457728,-7.826430304197401e-05,-0.14822689673488143,-2.8731067365242446e-05
1.6600000000000001,0.0006161409980316199,-6.357862581735307e-05,-0.14815306668715622,-2.8631406789617064e-05
1.6800000000000002,0.0006148853318995388,-4.9598132646702455e-05,-0.1480816757579857,-2.8540493894640973e-05
1.7000000000000002,0.000612862631088254,-3.7717568694521194e-05,-0.14801259105817616,-2.8458047964502464e-05
1.7200000000000002,0.0006102866731132397,-2.9089883444479917e-05,-0.14794564986365777,-2.8384995732821938e-05
1.7240000000000002,0.0006097272657735989,-2.7832430774407235e-05,-0.14793250467389107,-2.8371589768247385e-05
1.7400000000000002,0.0006074157846738121,-2.4517843806255184e-05,-0.1478806984293592,-2.8322204137135043e-05
1.76,0.0006045321441971085,-2.4382834454576778e-05,-0.14781763051120644,-2.8270424097281976e-05
1.78,0.0006019195876631149,-2.8610877589936457e-05,-0.14775640688525649,-2.8229916367264463e-05
1.8,0.0005998402142197966,-3.667852454688197e-05,-0.147697048925979,-2.819990089868163e-05
1.82,0.0005985115742973736,-4.767139600240185e-05,-0.14763960770657303,-2.817870464118244e-05
1.84,0.0005980882159696745,-6.0387355379304384e-05,-0.1475841163944261,-2.8163697214575456e-05
1.86,0.000598649916767519,-7.346688639601989e-05,-0.14753055704647988,-2.8148969815428027e-05
1.8800000000000001,0.0006001953806145068,-8.553980426956651e-05,-0.1474788576162942,-2.8126835781350223e-05
1.9000000000000001,0.0006026420813291115,-9.5365027819589e-05,-0.1474288997479286,-2.809130833164586e-05
1.9200000000000002,0.00060583301691119,-0.00010194935493190485,-0.14738053332440781,-2.8040128955839072e-05
1.9400000000000002,0.0006095501620085145,-0.00010464192474426564,-0.14733360916584742,-2.797358359936386e-05
1.9480000000000002,0.0006111267933385792,-0.00010455942510515487,-0.1473152169274738,-2.794312018790379e-05
1.9600000000000002,0.0006135320104143007,-0.00010319494185781523,-0.14728801763875027,-2.7893986895330403e-05
1.9800000000000002,0.0006174941821570103,-9.778864614070006e-05,-0.1472437050131415,-2.780519850258123e-05
2.0,0.0006211533370126724,-8.901423880400645e-05,-0.14720066552729988,-2.7712117918188284e-05
2.02,0.0006242517392392482,-7.780862601662267e-05,-0.1471589069814453,-2.7620685183846194e-05
2.04,0.0006265770613932907,-6.535618409134112e-05,-0.14711840564663814,-2.753391299759045e-05
2.06,0.0006279551281729555,-5.306212636406026e-05,-0.14707882017229434,-2.7450656893093783e-05
2.08,0.0006282899139857715,-4.228979773246933e-05,-0.1470397958082323,-2.7367483897033917e-05
2.1,0.0006275368188052331,-3.437803081421841e-05,-0.14700056528048827,-2.728162003660939e-05
2.12,0.0006258072529153773,-3.0072132633758773e-05,-0.14696113435853897,-2.719293650255139e-05
2.14,0.0006233658997033618,-2.9423672830265684e-05,-0.14692237481738646,-2.7102094324202297e-05
2.16,0.0006204862520484137,-3.2327264884111584e-05,-0.14688460808204074,-2.700948573920725e-05
2.172,0.0006186644064309029,-3.5643778568697574e-05,-0.14686243653701053,-2.695316706086137e-05
2.18,0.000617449842328371,-3.843422755488504e-05,-0.14684786580564863,-2.6915477462516324e-05
2.2,0.0006145500892930848,-4.7065743224790615e-05,-0.14681220021085745,-2.682260804243164e-05
2.22,0.0006120681878291005,-5.7284999817144565e-05,-0.14677765206762644,-2.6733430315631357e-05
2.24,0.0006102510620016969,-6.80010221413138e-05,-0.14674423487254096,-2.664611671375494e-05
2.2600000000000002,0.0006092910992342907,-7.808850451116516e-05,-0.14671193269238314,-2.6554755176849687e-05
2.2800000000000002,0.0006093101126079404,-8.650428851002167e-05,-0.14668070198348138,-2.645171603622709e-05
2.3000000000000003,0.0006103490497385588,-9.238851997719684e-05,-0.14665047616558158,-2.6330775383678895e-05
2.3200000000000003,0.0006123644553636999,-9.51450539328451e-05,-0.1466211753260248,-2.6189345310304035e-05
2.3400000000000003,0.0006152322283609244,-9.450030890656545e-05,-0.14659273172965231,-2.6027811310058713e-05
2.3600000000000003,0.0006187573379880462,-9.053320198653898e-05,-0.14656510898519998,-2.5848618044221894e-05
2.3800000000000003,0.0006226901418844219,-8.367019217598009e-05,-0.1465382982712281,-2.5656963031264746e-05
2.4000000000000004,0.0006267015322149324,-7.484379475996356e-05,-0.1465117602872258,-2.5461345925584244e-05
2.4000000000000004,0.0006267015322149324,-7.484379475996356e-05,-0.1465117602872258,-2.5461345925584244e-05
2.42,0.0006303116226310518,-6.58124072442883e-05,-0.14648330501362794,-2.5268268874820143e-05
2.44,0.0006330783955374138,-5.8314476230755105e-05,-0.14645083894991245,-2.5077933139841524e-05
2.46,0.0006347255762629455,-5.34945395846672e-05,-0.14641340308340817,-2.488778691164817e-05
2.482,0.0006352211307784257,-5.14576955808865e-05,-0.14636758289657414,-2.467733285546614e-05
2.5020000000000002,0.0006346521710584033,-5.199127790372104e-05,-0.14632379458561312,-2.4484141124672676e-05
2.5220000000000002,0.0006333944022631915,-5.387263207359136e-05,-0.14628025062061178,-2.428911051471916e-05
2.5420000000000003,0.0006316707500676914,-5.654619003267758e-05,-0.14623784674470947,-2.4092236586420457e-05
2.5620000000000003,0.0006296652276575995,-5.971612141328239e-05,-0.1461965782432162,-2.3893221375387297e-05
2.5820000000000003,0.000627584295217317,-6.30414429534698e-05,-0.1461564334777517,-2.3691599930208973e-05
2.6020000000000003,0.0006256404742859572,-6.616878310336496e-05,-0.14611739875149637,-2.3486699232008745e-05
2.6220000000000003,0.0006240348285350394,-6.87688548428065e-05,-0.14607945673254458,-2.3277697283108356e-05
