t_s,t_wall_s,t_sim_s,t_real_s,input_lag_s,input_source_t_s,time_base,sample_phase,input_rcout_ch1,input_rcout_ch2,input_rcout_ch3,input_rcout_ch4,input_rcout_ch5,input_rcout_ch6,input_rcout_ch7,input_rcout_ch8,sim_time_s,bar30_pressure_pa,mavros_static_pressure_pa,mavros_atm_pressure_pa,depth_m,depth_pose_depth_m,local_pose_x,local_pose_y,local_pose_z,local_pose_qx,local_pose_qy,local_pose_qz,local_pose_qw,local_vel_x,local_vel_y,local_vel_z,local_vel_body_x,local_vel_body_y,local_vel_body_z,sim_odom_vel_body_x,sim_odom_vel_body_y,sim_odom_vel_body_z,dvl_twist_x,dvl_twist_y,dvl_twist_z,dvl_position_x,dvl_position_y,dvl_position_z,dvl_position_pos_std,dvl_position_roll_deg,dvl_position_pitch_deg,dvl_position_yaw_deg,dvl_position_status,imu_qx,imu_qy,imu_qz,imu_qw,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_raw_qx,imu_raw_qy,imu_raw_qz,imu_raw_qw,imu_raw_gyro_x,imu_raw_gyro_y,imu_raw_gyro_z,imu_raw_accel_x,imu_raw_accel_y,imu_raw_accel_z,seq_sim_time,seq_bar30_pressure,seq_mavros_static_pressure,seq_mavros_atm_pressure,seq_depth,seq_depth_pose,seq_local_pose,seq_local_vel,seq_local_vel_body,seq_sim_odom,seq_dvl_twist,seq_dvl_position,seq_imu,seq_imu_raw
0.200001,0.203607,0.200001,0.550001,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.341999054,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127417262,0.331704060,-0.019059821,0.353293832,-0.042501640,-0.001760166,0.338682382,-0.009825360,0.012448844,0.319681572,0.016842753,-0.009707293,0.000012742,0.000033170,-0.000001906,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.010633927,0.013906954,0.613123198,0.789793303,-0.021308879,-0.145598768,-0.043015849,-0.154575600,-0.015852545,9.040794520,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,87,2,2,5,2,2,2,2,2,86,4,2,8,2
0.220001,0.225415,0.220001,0.570001,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.361999512,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127417262,0.331704060,-0.019059821,0.353293832,-0.042501640,-0.001760166,0.341939964,-0.009112392,0.013377907,0.339297751,0.009684594,-0.012597525,0.000012742,0.000033170,-0.000001906,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.008732513,0.010974479,0.612353935,0.790459336,-0.003762125,-0.140317166,-0.040124757,-0.070087466,-0.003662579,8.992420741,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,92,2,2,5,2,2,2,2,2,92,5,2,9,2
0.240002,0.244431,0.240002,0.590002,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.381999969,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127417262,0.331704060,-0.019059821,0.353293832,-0.042501640,-0.001760166,0.343852286,-0.008746007,0.014179348,0.339297751,0.009684594,-0.012597525,0.022176189,0.070731700,-0.000741777,0.000000000,0.000000000,0.000000000,1.317186519,0,-0.008732513,0.010974479,0.612353935,0.790459336,-0.003762125,-0.140317166,-0.040124757,-0.070087466,-0.003662579,8.992420741,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,97,2,2,5,2,2,2,2,2,97,5,3,9,2
0.260002,0.265049,0.260002,0.610002,-0.450000,1.050000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.402000427,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127417262,0.331704060,-0.019059821,0.353293832,-0.042501640,-0.001760166,0.345087211,-0.008554868,0.014972626,0.339297751,0.009684594,-0.012597525,0.022176189,0.070731700,-0.000741777,0.000000000,0.000000000,0.000000000,1.317186519,0,-0.006695695,0.008432886,0.611689485,0.791024670,0.006960434,-0.107466185,-0.026215704,-0.035640564,0.020235426,8.935850899,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,102,2,2,5,2,2,2,2,2,102,5,3,10,2
0.280003,0.285333,0.280003,0.630003,-0.450000,1.050000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.422000885,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127417262,0.331704060,-0.019059821,0.353293832,-0.042501640,-0.001760166,0.345725298,-0.008512138,0.015726341,0.339297751,0.009684594,-0.012597525,0.022176189,0.070731700,-0.000741777,0.000000000,0.000000000,0.000000000,1.317186519,0,-0.006695695,0.008432886,0.611689485,0.791024670,0.006960434,-0.107466185,-0.026215704,-0.035640564,0.020235426,8.935850899,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,107,2,2,5,2,2,2,2,2,107,5,3,10,2
0.300003,0.305518,0.300003,0.650003,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.442001343,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127417262,0.331704060,-0.019059821,0.353293832,-0.042501640,-0.001760166,0.345875512,-0.008572380,0.016283587,0.339297751,0.009684594,-0.012597525,0.022176189,0.070731700,-0.000741777,0.000000000,0.000000000,0.000000000,1.317186519,0,-0.006695695,0.008432886,0.611689485,0.791024670,0.006960434,-0.107466185,-0.026215704,-0.035640564,0.020235426,8.935850899,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,112,2,2,6,2,2,2,2,2,111,5,3,10,2
0.320004,0.327585,0.320004,0.670004,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.462001801,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.127417262,0.331704060,-0.019059821,0.353293832,-0.042501640,-0.001760166,0.345621546,-0.008794340,0.017042734,0.345869786,0.008599986,-0.016417694,0.022176189,0.070731700,-0.000741777,0.000000000,0.000000000,0.000000000,1.317186519,0,-0.005297157,0.006971581,0.611358827,0.791305075,0.010153023,-0.060104329,-0.010392945,-0.022908140,0.028855761,8.887467274,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,117,2,2,6,2,2,2,2,2,117,6,3,11,2
0.340000,0.350957,0.340000,0.690000,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.481998444,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354330303,1.253821212,-0.366653543,-0.004729797,0.006534081,0.611296427,0.791360609,0.095979552,0.331949472,0.011925008,0.345191681,-0.009014633,0.017497770,0.345061097,-0.009078829,0.017602690,0.345869786,0.008599986,-0.016417694,0.022176189,0.070731700,-0.000741777,0.000000000,0.000000000,0.000000000,1.317186519,0,-0.005297157,0.006971581,0.611358827,0.791305075,0.010153023,-0.060104329,-0.010392945,-0.022908140,0.028855761,8.887467274,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,122,2,2,6,2,2,3,3,3,122,6,3,11,2
0.360001,0.369490,0.360001,0.710001,-0.450000,1.150000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.501998901,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354330303,1.253821212,-0.366653543,-0.004729797,0.006534081,0.611296427,0.791360609,0.095979552,0.331949472,0.011925008,0.345191681,-0.009014633,0.017497770,0.344287134,-0.009450678,0.018085400,0.345869786,0.008599986,-0.016417694,0.022176189,0.070731700,-0.000741777,0.000000000,0.000000000,0.000000000,1.317186519,0,-0.004630168,0.006530487,0.611315387,0.791346581,0.009316842,0.000404222,0.004975749,-0.031743175,0.029265415,8.849733781,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,127,2,2,6,2,2,3,3,3,127,6,3,12,2
0.380001,0.388155,0.380001,0.730001,-0.450000,1.150000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.521999359,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354330303,1.253821212,-0.366653543,-0.004729797,0.006534081,0.611296427,0.791360609,0.095979552,0.331949472,0.011925008,0.345191681,-0.009014633,0.017497770,0.343354063,-0.009895931,0.018505186,0.345869786,0.008599986,-0.016417694,0.022176189,0.070731700,-0.000741777,0.000000000,0.000000000,0.000000000,1.317186519,0,-0.004630168,0.006530487,0.611315387,0.791346581,0.009316842,0.000404222,0.004975749,-0.031743175,0.029265415,8.849733781,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.551551335,0.690068168,9.290592209,132,2,2,6,2,2,3,3,3,132,6,3,12,2
