axis,kind,start_s,end_s,duration_s,count,status,r2,rmse,coefficient,value
pitch_m,segment,99.61538208899998,100.86538208899998,1.25,26,ok,0.83576216797221,0.036406041153165807,added_inertia_q_dot,4.56785761298
pitch_m,segment,99.61538208899998,100.86538208899998,1.25,26,ok,0.83576216797221,0.036406041153165807,linear_damping_q,30.9126702737
pitch_m,segment,99.61538208899998,100.86538208899998,1.25,26,ok,0.83576216797221,0.036406041153165807,quadratic_damping_q,-714.674908882
pitch_m,segment,99.61538208899998,100.86538208899998,1.25,26,ok,0.83576216797221,0.036406041153165807,restoring_pitch,-53.3412264616
pitch_m,segment,99.61538208899998,100.86538208899998,1.25,26,ok,0.83576216797221,0.036406041153165807,bias_torque_pitch,5.24369996451
pitch_m,segment,104.86538208899998,107.26538208899997,2.3999999999999915,49,ok,0.9635707460703595,0.05559886978088988,added_inertia_q_dot,-0.66989775939
pitch_m,segment,104.86538208899998,107.26538208899997,2.3999999999999915,49,ok,0.9635707460703595,0.05559886978088988,linear_damping_q,-18.0784460052
pitch_m,segment,104.86538208899998,107.26538208899997,2.3999999999999915,49,ok,0.9635707460703595,0.05559886978088988,quadratic_damping_q,398.573413649
pitch_m,segment,104.86538208899998,107.26538208899997,2.3999999999999915,49,ok,0.9635707460703595,0.05559886978088988,restoring_pitch,65.4773748052
pitch_m,segment,104.86538208899998,107.26538208899997,2.3999999999999915,49,ok,0.9635707460703595,0.05559886978088988,bias_torque_pitch,-0.784829802522
pitch_m,segment,112.46538208899997,113.66538208899998,1.2000000000000028,25,ok,0.97362512566578,0.10797137292079834,added_inertia_q_dot,-0.951079583681
pitch_m,segment,112.46538208899997,113.66538208899998,1.2000000000000028,25,ok,0.97362512566578,0.10797137292079834,linear_damping_q,-21.4699008302
pitch_m,segment,112.46538208899997,113.66538208899998,1.2000000000000028,25,ok,0.97362512566578,0.10797137292079834,quadratic_damping_q,260.742251617
pitch_m,segment,112.46538208899997,113.66538208899998,1.2000000000000028,25,ok,0.97362512566578,0.10797137292079834,restoring_pitch,92.49799087
pitch_m,segment,112.46538208899997,113.66538208899998,1.2000000000000028,25,ok,0.97362512566578,0.10797137292079834,bias_torque_pitch,-2.25850149947
pitch_m,segment,115.71538208899997,116.56538208899997,0.8499999999999943,18,ok,0.9723513792355274,0.02488465041177037,added_inertia_q_dot,-0.593044055335
pitch_m,segment,115.71538208899997,116.56538208899997,0.8499999999999943,18,ok,0.9723513792355274,0.02488465041177037,linear_damping_q,-9.61145746733
pitch_m,segment,115.71538208899997,116.56538208899997,0.8499999999999943,18,ok,0.9723513792355274,0.02488465041177037,quadratic_damping_q,184.168343547
pitch_m,segment,115.71538208899997,116.56538208899997,0.8499999999999943,18,ok,0.9723513792355274,0.02488465041177037,restoring_pitch,127.964920631
pitch_m,segment,115.71538208899997,116.56538208899997,0.8499999999999943,18,ok,0.9723513792355274,0.02488465041177037,bias_torque_pitch,-4.72263896816
yaw_n,combined,,,,532,ok,0.710075733077962,3.424054117379175,added_inertia_r_dot,2.40680251636
yaw_n,combined,,,,532,ok,0.710075733077962,3.424054117379175,linear_damping_r,7.46078974937
yaw_n,combined,,,,532,ok,0.710075733077962,3.424054117379175,quadratic_damping_r,-0.981309331961
yaw_n,combined,,,,532,ok,0.710075733077962,3.424054117379175,bias_torque_yaw,-0.406172733036
yaw_n,segment,0.365382089,2.6153820889999997,2.2499999999999996,46,ok,0.4222651340272279,0.4540029147549004,added_inertia_r_dot,1.23641682413
