t_s,forward_m,lateral_m,relative_z_m,relative_yaw_rad
0.0,0.0,0.0,0.0,0.0
0.012,9.827222870833791e-05,-0.00014321264816883188,-0.0012327937236015218,-6.534889217146844e-06
0.032,0.0002213858707776711,-0.00035538795078205045,-0.0034456513209369932,-1.6658029728625068e-05
0.052000000000000005,0.0002906360516268553,-0.0005228297453909285,-0.006126069354672775,-2.829084323641151e-05
0.07200000000000001,0.0003127936665651013,-0.0006414444703255323,-0.009476828729336417,-4.1515558734050995e-05
0.09200000000000001,0.00030968943988445296,-0.0007245470630905201,-0.01344296212975199,-5.444235181813195e-05
0.112,0.00030150885486111676,-0.0007887694796579227,-0.01769443995064715,-6.583907819973644e-05
0.132,0.0002966939011856583,-0.0008398546949028073,-0.02183317206646171,-7.543189976540188e-05
0.152,0.0002929955805477584,-0.0008775352188981477,-0.02554213264490926,-8.348461090425252e-05
0.17200000000000001,0.00029006845451259075,-0.0009073811794246735,-0.028639779185018477,-9.032702818909111e-05
0.192,0.0002870913847146733,-0.0009267833114539527,-0.03105822932546251,-9.633914242200559e-05
0.21200000000000002,0.0002859776206047738,-0.0009446629102605851,-0.03284568251065573,-0.00010167967306949632
0.224,0.0002869802841347106,-0.0009562405325052398,-0.03358595405115122,-0.00010462873134720052
0.232,0.0002884039287741138,-0.0009643339725265898,-0.03394083603509146,-0.00010651087337661125
0.252,0.000294262487413349,-0.0009866696715413454,-0.034366884884095145,-0.0001110000424610208
0.272,0.0003023726777805749,-0.001009903142918697,-0.03421088980554443,-0.00011529547655314554
0.29200000000000004,0.0003110474694587692,-0.001030938478434763,-0.03362784558714993,-0.00011947564281483691
0.312,0.00031837486118905324,-0.0010475623258880227,-0.0328494502317529,-0.00012361888177504776
0.332,0.0003236754738913616,-0.0010548450960588855,-0.03209699167457061,-0.0001277599523997336
0.35200000000000004,0.00032650935235257805,-0.0010566997462889145,-0.03145465055865032,-0.00013193066246805496
0.372,0.00032529943784396614,-0.001063593690027036,-0.031163277756394187,-0.00013623319494908415
0.392,0.0003202253171426035,-0.0010763491809765305,-0.03144575155323365,-0.00014067695489254628
0.41200000000000003,0.0003126409833111688,-0.001091131111324388,-0.0323833872559699,-0.0001451458609121048
0.43200000000000005,0.0003042121530652782,-0.0011037139320941773,-0.03387715471380842,-0.00014946050843625547
0.448,0.00029804649274005796,-0.0011102680768161693,-0.03532627323501522,-0.00015266174287985323
0.452,0.0002967274240710759,-0.0011114634428503667,-0.03570502196009137,-0.00015341424084991395
0.47200000000000003,0.0002921935958802998,-0.0011151438134086714,-0.037571374270578384,-0.00015684485394662495
