t_s,t_wall_s,t_sim_s,t_real_s,input_lag_s,input_source_t_s,time_base,sample_phase,input_rcout_ch1,input_rcout_ch2,input_rcout_ch3,input_rcout_ch4,input_rcout_ch5,input_rcout_ch6,input_rcout_ch7,input_rcout_ch8,sim_time_s,bar30_pressure_pa,mavros_static_pressure_pa,mavros_atm_pressure_pa,depth_m,depth_pose_depth_m,local_pose_x,local_pose_y,local_pose_z,local_pose_qx,local_pose_qy,local_pose_qz,local_pose_qw,local_vel_x,local_vel_y,local_vel_z,local_vel_body_x,local_vel_body_y,local_vel_body_z,sim_odom_vel_body_x,sim_odom_vel_body_y,sim_odom_vel_body_z,dvl_twist_x,dvl_twist_y,dvl_twist_z,dvl_position_x,dvl_position_y,dvl_position_z,dvl_position_pos_std,dvl_position_roll_deg,dvl_position_pitch_deg,dvl_position_yaw_deg,dvl_position_status,imu_qx,imu_qy,imu_qz,imu_qw,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_raw_qx,imu_raw_qy,imu_raw_qz,imu_raw_qw,imu_raw_gyro_x,imu_raw_gyro_y,imu_raw_gyro_z,imu_raw_accel_x,imu_raw_accel_y,imu_raw_accel_z,seq_sim_time,seq_bar30_pressure,seq_mavros_static_pressure,seq_mavros_atm_pressure,seq_depth,seq_depth_pose,seq_local_pose,seq_local_vel,seq_local_vel_body,seq_sim_odom,seq_dvl_twist,seq_dvl_position,seq_imu,seq_imu_raw
0.200001,0.202418,0.200001,0.550001,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.341999054,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.366630016,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.337561364,-0.009491424,0.012602978,0.338236352,0.009353099,-0.012719669,0.000012784,0.000033279,0.000000486,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.010729746,0.014104885,0.612776551,0.790057481,-0.021589625,-0.143629463,-0.049827246,-0.149991814,-0.011942048,9.024485639,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,87,2,2,4,2,2,2,2,2,86,5,2,7,2
0.220001,0.224285,0.220001,0.570001,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.361999512,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.366630016,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.341167716,-0.008794194,0.013381292,0.338236352,0.009353099,-0.012719669,0.000012784,0.000033279,0.000000486,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.008855700,0.011181974,0.611893628,0.790811436,-0.004327489,-0.140226877,-0.045414612,-0.065307654,-0.002184487,8.989956022,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,92,2,2,5,2,2,2,2,2,92,5,2,8,2
0.240002,0.242821,0.240002,0.590002,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.381999969,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.366630016,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.343341206,-0.008442613,0.014117294,0.338236352,0.009353099,-0.012719669,0.022058248,0.070375354,0.000347561,0.000000000,0.000000000,0.000000000,1.315890594,0,-0.008855700,0.011181974,0.611893628,0.790811436,-0.004327489,-0.140226877,-0.045414612,-0.065307654,-0.002184487,8.989956022,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,97,2,2,5,2,2,2,2,2,97,5,3,8,2
0.260002,0.262684,0.260002,0.610002,-0.450000,1.050000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.402000427,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.366630016,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.344797241,-0.008267405,0.014881215,0.338236352,0.009353099,-0.012719669,0.022058248,0.070375354,0.000347561,0.000000000,0.000000000,0.000000000,1.315890594,0,-0.006817368,0.008610256,0.611134686,0.791450430,0.006531464,-0.109324971,-0.030254786,-0.033499808,0.020053927,8.938992687,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,102,2,2,5,2,2,2,2,2,102,5,3,9,2
0.280003,0.282538,0.280003,0.630003,-0.450000,1.050000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.422000885,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.366630016,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.345611989,-0.008241394,0.015628238,0.338236352,0.009353099,-0.012719669,0.022058248,0.070375354,0.000347561,0.000000000,0.000000000,0.000000000,1.315890594,0,-0.006817368,0.008610256,0.611134686,0.791450430,0.006531464,-0.109324971,-0.030254786,-0.033499808,0.020053927,8.938992687,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,107,2,2,5,2,2,2,2,2,107,5,3,9,2
0.300003,0.302802,0.300003,0.650003,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.442001343,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.366630016,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.345872555,-0.008315351,0.016189524,0.345890442,0.008346414,-0.016325417,0.022058248,0.070375354,0.000347561,0.000000000,0.000000000,0.000000000,1.315890594,0,-0.006817368,0.008610256,0.611134686,0.791450430,0.006531464,-0.109324971,-0.030254786,-0.033499808,0.020053927,8.938992687,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,112,2,2,5,2,2,2,2,2,111,6,3,9,2
0.320004,0.324501,0.320004,0.670004,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.462001801,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.366630016,-0.012494003,0.020863371,0.614422363,0.788602422,0.127837607,0.332789932,0.004859575,0.353293832,-0.042501640,0.022187554,0.345739027,-0.008558131,0.016961755,0.345890442,0.008346414,-0.016325417,0.022058248,0.070375354,0.000347561,0.000000000,0.000000000,0.000000000,1.315890594,0,-0.005388258,0.007093164,0.610737207,0.791783252,0.009948767,-0.063329519,-0.013499160,-0.023288469,0.028369523,8.891439979,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,117,2,2,6,2,2,2,2,2,117,6,3,10,2
0.340000,0.347297,0.340000,0.690000,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.481998444,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354416717,1.253447190,-0.365141125,-0.004783707,0.006602076,0.610635437,0.791869871,0.096362270,0.332013478,0.011791374,0.345364555,-0.008792295,0.017426781,0.345245232,-0.008859937,0.017534147,0.345890442,0.008346414,-0.016325417,0.022058248,0.070375354,0.000347561,0.000000000,0.000000000,0.000000000,1.315890594,0,-0.005388258,0.007093164,0.610737207,0.791783252,0.009948767,-0.063329519,-0.013499160,-0.023288469,0.028369523,8.891439979,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,122,2,2,6,2,2,3,3,3,122,6,3,10,2
0.360001,0.365626,0.360001,0.710001,-0.450000,1.150000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.501998901,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354416717,1.253447190,-0.365141125,-0.004783707,0.006602076,0.610635437,0.791869871,0.096362270,0.332013478,0.011791374,0.345364555,-0.008792295,0.017426781,0.344514849,-0.009248863,0.018028154,0.345890442,0.008346414,-0.016325417,0.022058248,0.070375354,0.000347561,0.000000000,0.000000000,0.000000000,1.315890594,0,-0.004664706,0.006572604,0.610639475,0.791867712,0.009310803,-0.003715044,0.002695890,-0.032194487,0.028593936,8.852706577,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,127,2,2,6,2,2,3,3,3,127,6,3,11,2
0.380001,0.383679,0.380001,0.730001,-0.450000,1.150000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,32.521999359,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354416717,1.253447190,-0.365141125,-0.004783707,0.006602076,0.610635437,0.791869871,0.096362270,0.332013478,0.011791374,0.345364555,-0.008792295,0.017426781,0.343608574,-0.009711009,0.018457711,0.345890442,0.008346414,-0.016325417,0.022058248,0.070375354,0.000347561,0.000000000,0.000000000,0.000000000,1.315890594,0,-0.004664706,0.006572604,0.610639475,0.791867712,0.009310803,-0.003715044,0.002695890,-0.032194487,0.028593936,8.852706577,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.657151117,0.692906530,9.048849796,132,2,2,6,2,2,3,3,3,132,6,3,11,2
