t,nu_u,nu_v,nu_w,nu_p,nu_q,nu_r,nudot_udot,nudot_vdot,nudot_wdot,nudot_pdot,nudot_qdot,nudot_rdot,thr_fx,thr_fy,thr_fz,thr_tx,thr_ty,thr_tz,target_fx,target_fy,target_fz,target_tx,target_ty,target_tz
13.315382089,nan,nan,nan,-0.000861942544568,0.001051544696,-0.00156169697059,0,0,0,-0.00388007816771,-0.00310836384776,0.00373382135783,0.173380370358,-2.22044604925e-16,-29.8161765721,0.387898655712,-0.250614582748,1.12009426972,-0.173380370358,2.22044604925e-16,29.8161765721,-0.389735391595,0.249463773201,-1.11733375851
13.365382089,nan,nan,nan,-0.00103032060014,0.000835259594201,-0.00136443304065,0,0,0,-0.000604408305899,-0.00576208759706,0.00368458969967,0.173380370358,-2.22044604925e-16,-29.8401837889,0.393524385664,-0.254670394377,1.12956364212,-0.173380370358,2.22044604925e-16,29.8401837889,-0.393810498051,0.252537096686,-1.12683952915
13.415382089,nan,nan,nan,-0.000922383375158,0.000475335936293,-0.00119323800063,0,0,0,0.00171652213619,-0.00652969792262,0.00311688581651,0.173380370358,4.4408920985e-16,-29.8641892383,0.399150815579,-0.258726911924,1.13903274648,-0.173380370358,-4.4408920985e-16,29.8641892383,-0.398338255197,0.256309421862,-1.13672835176
13.465382089,nan,nan,nan,-0.000858668386522,0.000182289801939,-0.001052744459,0,0,0,0.00449165881476,-0.00612230799659,0.00204823077428,0.173380370358,0,-29.8886269842,0.41155766567,-0.261054326789,1.14734586637,-0.173380370358,0,29.8886269842,-0.409431422186,0.258787664699,-1.1458315561
13.515382089,nan,nan,nan,-0.000473217493682,-0.000136894863366,-0.000988414923199,0,0,0,0.000390638825846,-0.00753319413377,0.00136251718379,0.173380370358,2.22044604925e-16,-29.9086518617,0.460312386766,-0.255124228044,1.14972761509,-0.173380370358,-2.22044604925e-16,29.9086518617,-0.460127467721,0.25233521358,-1.14872027071
13.565382089,nan,nan,nan,-0.000819604503938,-0.000571029611438,-0.000916492740622,0,0,0,0.00108558589918,-0.00705003707431,0.000791470471759,0.173380370358,2.22044604925e-16,-29.9071496512,0.524234595463,-0.247852090119,1.15040999753,-0.173380370358,-2.22044604925e-16,29.9071496512,-0.523720705153,0.245241954893,-1.14982484283
13.615382089,nan,nan,nan,-0.000364658903763,-0.000841898570797,-0.000909267876023,0,0,0,0.0084783332247,-0.00284261343647,-0.000822705262967,0.173380370358,-2.22044604925e-16,-29.8958892311,0.59334471586,-0.239852832242,1.15060550337,-0.173380370358,2.22044604925e-16,29.8958892311,-0.589331276392,0.23880041147,-1.15121375076
13.665382089,nan,nan,nan,2.8228818532e-05,-0.000855290955085,-0.000998763266918,0,0,0,0.00291776225598,-0.000978955244147,-0.0015210426916,0.173380370358,0,-29.8653314282,0.667812475295,-0.22922727877,1.15066151673,-0.173380370358,0,29.8653314282,-0.666431276669,0.22886484017,-1.15178606314
13.715382089,nan,nan,nan,-7.28826781649e-05,-0.000939794095212,-0.00106137214518,0,0,0,0.00406996065169,0.000737863279835,-0.00155143884436,0.173380370358,2.22044604925e-16,-29.8227140484,0.745347345963,-0.216906725369,1.15067756483,-0.173380370358,-2.22044604925e-16,29.8227140484,-0.743420724269,0.217179904491,-1.1518245839
13.765382089,nan,nan,nan,0.000435224883701,-0.000781504627102,-0.00115390715135,0,0,0,0.00777150500299,0.00358819704994,-0.000802887176233,0.173380370358,0,-29.7865767078,0.825103994067,-0.203342963236,1.15068216268,-0.173380370358,0,29.7865767078,-0.821425150115,0.204671421429,-1.15127575805
13.815382089,nan,nan,nan,0.000704267822134,-0.000580974390218,-0.00114166086281,0,0,0,0.00273635893245,0.00470480089591,0.000304172416657,0.173380370358,0,-29.7540118466,0.906003491396,-0.189123329665,1.15068347999,-0.173380370358,0,29.7540118466,-0.90470816475,0.1908651881,-1.15045859742
13.865382089,nan,nan,nan,0.000708860776945,-0.00031102453751,-0.00112348990969,0,0,0,-9.59042118743e-05,0.00637616464239,0.00120432877636,0.173380370358,4.4408920985e-16,-29.7211770552,0.986972469473,-0.174893461482,1.15068385741,-0.173380370358,-4.4408920985e-16,29.7211770552,-0.987017868225,0.177254108918,-1.14979346583
13.915382089,nan,nan,nan,0.000694677400946,5.66420740206e-05,-0.00102122798517,0,0,0,0.00170304027499,0.00628566143935,0.00215065819418,0.173380370358,2.22044604925e-16,-29.688223009,1.06797118819,-0.160659325639,1.15068396554,-0.173380370358,-2.22044604925e-16,29.688223009,-1.06716500979,0.162986466074,-1.14909392802
13.965382089,nan,nan,nan,0.000879164804445,0.000317541606424,-0.000908424090271,0,0,0,0.00171044697927,0.00666340807143,0.00288484837186,0.173380370358,-2.22044604925e-16,-29.6479297357,1.13220483987,-0.151494379727,1.14974558392,-0.173380370358,2.22044604925e-16,29.6479297357,-1.13139515532,0.153961373297,-1.14761274052
14.015382089,nan,nan,nan,0.000865722098873,0.000722982881163,-0.000732743147985,0,0,0,-0.00343919103627,0.00709970831833,0.00543330142387,0.173380370358,2.22044604925e-16,-29.5987298464,1.11399797597,-0.166871182106,1.14398200009,-0.173380370358,-2.22044604925e-16,29.5987298464,-1.11562600647,0.169499707116,-1.13996501908
14.065382089,nan,nan,nan,0.000535245700818,0.00102751243826,-0.000365093947883,0,0,0,-0.00165295027875,0.00754733402777,0.00670641788455,0.173380370358,0,-29.5776553205,1.06382665177,-0.192434889809,1.136121392,-0.173380370358,0,29.5776553205,-1.06460911876,0.195229139286,-1.1311631629
14.115382089,nan,nan,nan,0.000700427070999,0.00147771628394,-6.21013595294e-05,0,0,0,-0.00149906706889,0.00361888887299,0.00745328201972,0.173380370358,2.22044604925e-16,-29.5606405033,1.00167879307,-0.22100371463,1.12734942094,-0.173380370358,-2.22044604925e-16,29.5606405033,-1.00238841544,0.222343535857,-1.12183901576
14.165382089,nan,nan,nan,0.000385338993929,0.00138940132556,0.000380234254089,0,0,0,-0.00863579697226,-0.00225338153055,0.00831419267087,0.173380370358,0,-29.5413077875,0.935283647611,-0.250734367457,1.11818137317,-0.173380370358,0,29.5413077875,-0.939371626639,0.249900098013,-1.11203447436
14.215382089,nan,nan,nan,-0.000163152626227,0.00125237813088,0.000769317907558,0,0,0,-0.00681744610062,-0.00136859516117,0.00744954227538,0.173380370358,0,-29.5275472592,0.869133417342,-0.279758519717,1.10884119116,-0.173380370358,0,29.5275472592,-0.872360632707,0.279251824731,-1.10333355087
14.265382089,nan,nan,nan,-0.000296405616133,0.00125254180944,0.00112518848163,0,0,0,-0.00431474684331,-0.004424480005,0.00722775694374,0.173380370358,0,-29.5196333932,0.804049604255,-0.307896018566,1.09942619992,-0.173380370358,0,29.5196333932,-0.806092101857,0.306257943334,-1.09408253129
14.315382089,nan,nan,nan,-0.000594627310558,0.000809930130385,0.00149209360193,0,0,0,-0.0039358476219,-0.00987093691141,0.00577162067741,0.173380370358,1.11022302463e-16,-29.5111410915,0.738743096783,-0.336101318714,1.08997869672,-0.173380370358,-1.11022302463e-16,29.5111410915,-0.740606232587,0.332446801741,-1.08571158749
14.365382089,nan,nan,nan,-0.000689990378323,0.000265448118299,0.00170235054937,0,0,0,-0.00215898533971,-0.0102220047025,0.00306184932065,0.173380370358,-1.11022302463e-16,-29.4877093881,0.676785614957,-0.36185748767,1.08051706389,-0.173380370358,1.11022302463e-16,29.4877093881,-0.677807626801,0.358072994869,-1.07825335908
14.415382089,nan,nan,nan,-0.000810525844529,-0.000212270339868,0.001798278534,0,0,0,0.00137951730821,-0.00843778088349,0.00122957765504,0.173380370358,0,-29.4547962939,0.616984775266,-0.386045222707,1.07104929034,-0.173380370358,0,29.4547962939,-0.616331744881,0.38292130309,-1.07014023161
14.465382089,nan,nan,nan,-0.000552038647502,-0.00057832997005,0.00182530831487,0,0,0,-5.30031453104e-06,-0.00657062835127,0.000588707186979,0.173380370358,2.22044604925e-16,-29.4073165406,0.564919214527,-0.404387800707,1.06249331127,-0.173380370358,-2.22044604925e-16,29.4073165406,-0.564921723569,0.401955156972,-1.06205806474
14.515382089,nan,nan,nan,-0.000811055875982,-0.000869333174994,0.00185714925269,0,0,0,-0.00175547274501,-0.00688675080398,-0.00128872578586,0.173380370358,3.33066907388e-16,-29.2952433248,0.550997804582,-0.39368250113,1.05877489809,-0.173380370358,-3.33066907388e-16,29.2952433248,-0.551828803248,0.39113281938,-1.05972768657
14.565382089,nan,nan,nan,-0.000727585922003,-0.00126700505045,0.00169643573629,0,0,0,0.00273030437853,-0.00414360892519,-0.00343418623255,0.173380370358,-1.11022302463e-16,-29.1707973279,0.549970689825,-0.372204100527,1.05715888238,-0.173380370358,1.11022302463e-16,29.1707973279,-0.548678229259,0.370670012195,-1.05969786555
14.615382089,nan,nan,nan,-0.000538025438129,-0.00128369406751,0.00151373062944,0,0,0,0.00104406768334,-0.0013752044231,-0.00250131024218,0.173380370358,-1.11022302463e-16,-29.0451886602,0.555198466828,-0.345407337361,1.05645656485,-0.173380370358,1.11022302463e-16,29.0451886602,-0.554704230245,0.344898195428,-1.05830584855
14.665382089,nan,nan,nan,-0.000623179153669,-0.00140452549276,0.00144630471207,0,0,0,0.00270048742193,0.00182526870906,-0.00238337087322,0.173380370358,2.22044604925e-16,-28.9023994068,0.56591604001,-0.31419348385,1.05615133891,-0.173380370358,-2.22044604925e-16,28.9023994068,-0.564637694076,0.314869253084,-1.05791342696
14.715382089,nan,nan,nan,-0.000267976695936,-0.00110116719661,0.00127539354212,0,0,0,0.00549316931922,0.00633548966434,-0.00297130440162,0.173380370358,1.11022302463e-16,-28.7486593262,0.579480687961,-0.280695295099,1.05601868826,-0.173380370358,-1.11022302463e-16,28.7486593262,-0.576880353442,0.283040883437,-1.05821545086
14.765382089,nan,nan,nan,-7.38622217464e-05,-0.000770976526324,0.00114917427191,0,0,0,0.00190634766387,0.00555480229081,-0.00158064036396,0.173380370358,-2.22044604925e-16,-28.5959492241,0.593922205665,-0.247246931195,1.05596103853,-0.173380370358,2.22044604925e-16,28.5959492241,-0.593019786433,0.249303485648,-1.05712964705
14.815382089,nan,nan,nan,-7.73419295497e-05,-0.000545686967526,0.00111732950572,0,0,0,0.00242576105497,0.00729208154504,-0.000479521722815,0.173380370358,0,-28.4492614689,0.610049254274,-0.214780748145,1.05593598406,-0.173380370358,0,28.4492614689,-0.608900957209,0.217480495495,-1.05629050694
14.865382089,nan,nan,nan,0.000168713883751,-4.17683718197e-05,0.00110122209963,0,0,0,0.000983374734585,0.0108566397932,0.000858611191783,0.173380370358,-2.22044604925e-16,-28.3022929017,0.626228863606,-0.182256909487,1.05592509543,-0.173380370358,2.22044604925e-16,28.3022929017,-0.625763357607,0.186276363238,-1.05529030185
14.915382089,nan,nan,nan,2.09955439088e-05,0.000539977011792,0.0012031906249,0,0,0,-0.00302050334606,0.00962082899766,0.00330790746888,0.173380370358,1.11022302463e-16,-28.1551975743,0.642430023136,-0.149708726484,1.05592036325,-0.173380370358,-1.11022302463e-16,28.1551975743,-0.643859856928,0.153270646004,-1.05347474125
14.965382089,nan,nan,nan,-0.000133336450856,0.000920314527946,0.00143201284651,0,0,0,-0.00213240560525,0.00764704259593,0.00525907998637,0.173380370358,1.11022302463e-16,-28.0474600318,0.657578605441,-0.12178444573,1.0549864423,-0.173380370358,-1.11022302463e-16,28.0474600318,-0.658588035076,0.124615610311,-1.05109826773
15.015382089,nan,nan,nan,-0.000192245016616,0.00130468127138,0.00172909862354,0,0,0,-0.000699438290417,0.00533117810432,0.00506334148633,0.173380370358,-2.22044604925e-16,-28.1518091602,0.668436242806,-0.119496689681,1.04922313903,-0.173380370358,2.22044604925e-16,28.1518091602,-0.668767340106,0.12147045175,-1.04547967902
15.065382089,nan,nan,nan,-0.000203280279897,0.00145343233838,0.00193834699515,0,0,0,0.000282407871931,0.00374252032427,0.00490944575459,0.173380370358,2.22044604925e-16,-28.3530946453,0.675548940191,-0.130667074782,1.04136099484,-0.173380370358,-2.22044604925e-16,28.3530946453,-0.675415255082,0.132052668081,-1.03773131395
15.115382089,nan,nan,nan,-0.000164004229423,0.00167893330381,0.002220043199,0,0,0,5.68700387928e-05,0.0011777320259,0.00439794768168,0.173380370358,1.11022302463e-16,-28.5821528614,0.681588694307,-0.145693281879,1.03258669816,-0.173380370358,-1.11022302463e-16,28.5821528614,-0.681561773395,0.146129313607,-1.02933518109
15.165382089,nan,nan,nan,-0.000197593276018,0.00157120554097,0.00237814176332,0,0,0,0.0014931209515,-0.00200938814254,0.00274246131046,0.173380370358,-1.11022302463e-16,-28.8208205925,0.687708389669,-0.162103471993,1.02341598164,-0.173380370358,1.11022302463e-16,28.8208205925,-0.687001582045,0.161359536221,-1.02138840868
15.215382089,nan,nan,nan,-1.46921342724e-05,0.00147799448956,0.00249428933004,0,0,0,0.00167246164996,-0.00202233935251,0.00219120072581,0.173380370358,2.22044604925e-16,-29.0720772303,0.696156484771,-0.180572419027,1.01407298176,-0.173380370358,-2.22044604925e-16,29.0720772303,-0.695364781565,0.179823688328,-1.01245297009
15.265382089,nan,nan,nan,-3.0347111022e-05,0.00136897160572,0.0025972618359,0,0,0,0.000884993920809,-0.00327764755419,0.00127807252887,0.197830802981,0.00222276660204,-29.3240218694,0.70458084704,-0.199064584535,0.997959912564,-0.197830802981,-0.00222276660204,29.3240218694,-0.704161912158,0.197851101081,-0.997015000313
15.315382089,nan,nan,nan,7.38072578085e-05,0.00115022973414,0.00262209658293,0,0,0,0.000837967011701,-0.00427876760654,-0.00104972555305,0.229528942093,0.00510441561227,-29.5761636242,0.712998343592,-0.217562674627,0.979829683544,-0.229528942093,-0.00510441561227,29.5761636242,-0.71260167012,0.215978546496,-0.980605772939
15.365382089,nan,nan,nan,5.34495901482e-05,0.000941094845063,0.00249228928059,0,0,0,0.00256459329718,-0.00329927003816,-0.00309521590008,0.261274515238,0.00799037680721,-29.8283618535,0.721414426465,-0.236068549347,0.961672323915,-0.261274515238,-0.00799037680721,29.8283618535,-0.720200409548,0.234847060601,-0.963960697505
15.415382089,nan,nan,nan,0.000330266587527,0.000820302730324,0.00231257499292,0,0,0,0.000228204653135,-0.0036909585608,-0.00443307292385,0.293040703127,0.0108782120699,-30.0805762631,0.729830102397,-0.254576633326,0.943503173371,-0.293040703127,-0.0108782120699,30.0805762631,-0.729722075791,0.253210129738,-0.946780659443
15.465382089,nan,nan,nan,7.62700554617e-05,0.000571998988983,0.00204898198821,0,0,0,-0.00178824542864,-0.00260100631497,-0.00496114650511,0.321714929371,0.0134849599103,-30.2573120168,0.739297442915,-0.270404148412,0.92710251695,-0.321714929371,-0.0134849599103,30.2573120168,-0.740143955383,0.269441177844,-0.930770421551
15.515382089,nan,nan,nan,0.000151442044663,0.000560202098827,0.00181646034241,0,0,0,0.00202324174905,-0.00126832784845,-0.00548501531019,0.334176696727,0.0146178478517,-30.0934146536,0.751034346329,-0.272143529055,0.919974821052,-0.334176696727,-0.0146178478517,30.0934146536,-0.750076592243,0.271673956036,-0.924030035481
15.565382089,nan,nan,nan,0.000278594230367,0.000445166204138,0.00150048045719,0,0,0,-0.00212886711234,-0.00116406414242,-0.0055102518768,0.339592558495,0.0151101989215,-29.8181621071,0.765724266692,-0.271063253352,0.916877137184,-0.339592558495,-0.0151101989215,29.8181621071,-0.76673202129,0.270632281884,-0.920951009663
15.615382089,nan,nan,nan,-6.14446665715e-05,0.000443795684585,0.00126543515473,0,0,0,-0.00530111331098,-0.00207386438891,-0.00568042549804,0.341946282317,0.0153241738144,-29.4945147975,0.78169756293,-0.268757560051,0.915530889324,-0.341946282317,-0.0153241738144,29.4945147975,-0.784206982745,0.267989753239,-0.919730575586
15.665382089,nan,nan,nan,-0.000251517100731,0.000237779765248,0.000932437907384,0,0,0,-0.00232019188749,-0.00240309279284,-0.0052965100289,0.342969206473,0.0154171669195,-29.1498352104,0.798228612025,-0.265919302459,0.914945812416,-0.342969206473,-0.0154171669195,29.1498352104,-0.79932693518,0.265029605415,-0.918861659989
15.715382089,nan,nan,nan,-0.00029346385532,0.000203486405301,0.000735784151841,0,0,0,-0.00491419709024,0.000259558264793,-0.00438359371591,0.343413767479,0.0154575815564,-28.7960150333,0.815002059512,-0.26284959338,0.91469153904,-0.343413767479,-0.0154575815564,28.7960150333,-0.817328322474,0.262945689636,-0.917932443847
15.765382089,nan,nan,nan,-0.000742936809755,0.000263735591727,0.000494078535793,0,0,0,-0.0058491686801,-0.000603588883426,-0.00452980258573,0.343606972895,0.0154751456852,-28.4382223721,0.831880852906,-0.259679295898,0.914581032286,-0.343606972895,-0.0154751456852,28.4382223721,-0.834649708979,0.259455829186,-0.917930033113
15.815382089,nan,nan,nan,-0.000878380723331,0.000143127516958,0.000282803893268,0,0,0,-0.00265042050567,-0.0017868494657,-0.0032727783873,0.343690939623,0.0154827790241,-28.0787032765,0.848805429442,-0.256465282878,0.914533006249,-0.343690939623,-0.0154827790241,28.0787032765,-0.850060074899,0.2558037376,-0.916952656403
15.865382089,nan,nan,nan,-0.00100797886032,8.50506451566e-05,0.000166800697063,0,0,0,0.0004886640667,-0.00194312926606,-0.00156633985816,0.343727431413,0.0154860964595,-27.7327240911,0.86239741867,-0.251074448607,0.914512134219,-0.343727431413,-0.0154860964595,27.7327240911,-0.862166096829,0.250355043858,-0.915670170001
15.915382089,nan,nan,nan,-0.000829514316661,-5.11854096479e-05,0.000126169907452,0,0,0,0.00158987133817,-0.00323486619201,-0.000926557155947,0.343743290679,0.015487538211,-27.3961710463,0.873710183962,-0.244202772032,0.914503063272,-0.343743290679,-0.015487538211,27.3961710463,-0.872957577028,0.243005127521,-0.915188091068
15.965382089,nan,nan,nan,-0.000848991726505,-0.000238435974044,7.41449814679e-05,0,0,0,0.0031029403565,-0.0029542512843,0.000535133765327,0.348894236906,0.0157907561947,-27.1119167957,0.886891273692,-0.237088927616,0.913091453451,-0.348894236906,-0.0157907561947,27.1119167957,-0.885422416198,0.235995175163,-0.912695815145
16.015382089,nan,nan,nan,-0.000519220281011,-0.000346610538078,0.000179683283985,0,0,0,0.0083050098119,-0.00316416595018,0.000252866736193,0.378804626628,0.0175502869942,-27.0546575514,0.898168355533,-0.223219083982,0.904905597556,-0.378804626628,-0.0175502869942,27.0546575514,-0.894236963209,0.222047614823,-0.904718646603
16.065382089,nan,nan,nan,-1.84907453147e-05,-0.000554852569062,9.94316550872e-05,0,0,0,0.00471434856791,-0.00224664660502,-0.000563569061349,0.419475426136,0.0199427287345,-27.09528041,0.910337876506,-0.203427393003,0.893775666452,-0.419475426136,-0.0199427287345,27.09528041,-0.908106217038,0.202595617031,-0.894192327712
16.115382089,nan,nan,nan,-4.77854242197e-05,-0.000571275198581,0.00012332637785,0,0,0,0.00515735550352,-0.00134990314853,7.61824463377e-05,0.46482268046,0.0226102324358,-27.1699318567,0.922322810574,-0.182347208375,0.881366245538,-0.46482268046,-0.0226102324358,27.1699318567,-0.919881442255,0.181847433732,-0.881309921874
16.165382089,nan,nan,nan,0.000497244805038,-0.000689842883915,0.000107049899721,0,0,0,0.00957237063415,7.89785083951e-05,0.00102577217862,0.51220231367,0.0253972775726,-27.2561208167,0.934254215097,-0.161197985465,0.868400760643,-0.51220231367,-0.0253972775726,27.2561208167,-0.929722884575,0.161227225679,-0.867642380602
16.215382089,nan,nan,nan,0.000909451639195,-0.000563377347741,0.000225903595711,0,0,0,0.00615642827729,0.000606779367311,0.00153652405442,0.560465215102,0.0282362752032,-27.3463924606,0.946170003044,-0.140159414949,0.85519361134,-0.560465215102,-0.0282362752032,27.3463924606,-0.943255697652,0.140384062874,-0.854057619157
16.265382089,nan,nan,nan,0.00111288763277,-0.000629164947184,0.000260702305163,0,0,0,0.00795915649373,-0.000522608641144,0.000889329762425,0.609111983321,0.0310978512944,-27.4381715528,0.958081195036,-0.119209232471,0.841881435117,-0.609111983321,-0.0310978512944,27.4381715528,-0.954313521372,0.119015747074,-0.841223930501
16.315382089,nan,nan,nan,0.00170536728857,-0.000615638211855,0.000314836571954,0,0,0,0.00491798010078,0.00038818352552,0.000550748770143,0.657925579359,0.0339692399441,-27.5353271967,0.968865434837,-0.0975845292502,0.828523614383,-0.657925579359,-0.0339692399441,27.5353271967,-0.966537381088,0.0977282464368,-0.828116431497
16.365382089,nan,nan,nan,0.00160468564284,-0.000590346594632,0.000315777182178,0,0,0,0.000327820572174,0.0017116054731,-0.000124023277097,0.706811678467,0.0368448931143,-27.6398795464,0.977967852265,-0.0749026105511,0.815145956626,-0.706811678467,-0.0368448931143,27.6398795464,-0.977812669874,0.0755362982454,-0.815237650259
16.415382089,nan,nan,nan,0.00173814934579,-0.000444477664546,0.000302434244244,0,0,0,0.00297603744923,0.00394583744239,-0.00111451383769,0.75572928728,0.0397223996374,-27.7445271907,0.987069719666,-0.0522322422613,0.801759677735,-0.75572928728,-0.0397223996374,27.7445271907,-0.985660934962,0.0536931096576,-0.802583666792
16.465382089,nan,nan,nan,0.00190228938777,-0.000195762850393,0.000204325798409,0,0,0,-0.0056197441041,0.00470183440874,-0.00134744831131,0.796406894138,0.0421152000939,-27.8792784685,0.99334080538,-0.0318803696593,0.790628271659,-0.796406894138,-0.0421152000939,27.8792784685,-0.996001057365,0.0336211298124,-0.791624475229
16.515382089,nan,nan,nan,0.00117617493538,2.57057763284e-05,0.000167689413114,0,0,0,-0.00779577726836,0.00603810810667,-0.00327042331759,0.78353659053,0.0413581234342,-28.2198892236,0.979234527916,-0.0279750744434,0.794150223213,-0.78353659053,-0.0413581234342,28.2198892236,-0.982924861776,0.0302105632078,-0.796568132203
16.565382089,nan,nan,nan,0.00112271166093,0.000408047960274,-0.000122716533351,0,0,0,-0.00479852928755,0.00685616233482,-0.00408268806282,0.744670031991,0.0390718552949,-28.6316396489,0.961090378664,-0.0301670969942,0.804786036287,-0.744670031991,-0.0390718552949,28.6316396489,-0.963361887264,0.0327054539754,-0.807804473722
16.615382089,nan,nan,nan,0.00069632200662,0.000711322009811,-0.000240579393168,0,0,0,-0.00790525070185,0.00372645700448,-0.00292162071566,0.698355421747,0.0363474664614,-29.0879223166,0.936500707113,-0.0385271166547,0.81746000482,-0.698355421747,-0.0363474664614,29.0879223166,-0.94024286307,0.0399067628314,-0.819620034978
16.665382089,nan,nan,nan,0.000332186590746,0.000780693660722,-0.000414878604917,0,0,0,-0.00522954513695,0.00298609974904,-0.00355063495886,0.649906908976,0.0334975539474,-29.5618347051,0.908458437645,-0.0494774994121,0.830717914673,-0.649906908976,-0.0334975539474,29.5618347051,-0.910933978803,0.0505830431222,-0.833342991415
16.715382089,nan,nan,nan,0.000173367492925,0.00100993198471,-0.000595642889054,0,0,0,-0.00450520753492,0.00413806680825,-0.00327761392819,0.600847022902,0.0306116782968,-30.037399571,0.880224275616,-0.0605956833728,0.844143126517,-0.600847022902,-0.0306116782968,30.037399571,-0.882356932738,0.0621277198472,-0.846566351712
16.765382089,nan,nan,nan,-0.000118334162746,0.00119450034155,-0.000742639997736,0,0,0,-0.00567492710836,0.00559731516853,-0.00298032590168,0.551611975446,0.027715499035,-30.5122270116,0.852219205074,-0.0719447842465,0.857616271184,-0.551611975446,-0.027715499035,30.5122270116,-0.854905579369,0.0740170782413,-0.859819703612
16.815382089,nan,nan,nan,-0.000394125217911,0.00156966350157,-0.000893675479223,0,0,0,-0.00472487376364,0.00319110819539,-0.00324563499646,0.502326743416,0.0248163677393,-30.958262499,0.830984797226,-0.0876757261891,0.871103148836,-0.502326743416,-0.0248163677393,30.958262499,-0.833221439069,0.0888571701762,-0.873502731175
16.865382089,nan,nan,nan,-0.00059082153911,0.00151361116109,-0.00106720349738,0,0,0,-0.000554287108563,0.00198178898634,-0.00172673617463,0.453027133264,0.0219163906716,-31.4043350121,0.809746307439,-0.103410891812,0.884593961053,-0.453027133264,-0.0219163906716,31.4043350121,-0.810008693653,0.104144609549,-0.885870582002
16.915382089,nan,nan,nan,-0.000449553928767,0.0017678424002,-0.00106634909669,0,0,0,0.000973504152735,0.00296772730124,-0.000659058418017,0.403723403713,0.0190161712862,-31.8261803118,0.79419284106,-0.115051075722,0.898085900543,-0.403723403713,-0.0190161712862,31.8261803118,-0.793732007558,0.1161498174,-0.898573159567
16.965382089,nan,nan,nan,-0.000493471123836,0.00181038389121,-0.00113310933918,0,0,0,-0.00157037310567,0.000643789781912,-2.68597174511e-05,0.360936578489,0.0164992992143,-32.1632617911,0.783963391839,-0.127233891024,0.909794492613,-0.360936578489,-0.0164992992143,32.1632617911,-0.784706768779,0.127472241315,-0.909814350701
17.015382089,nan,nan,nan,-0.000606591239334,0.00183222137839,-0.00106903506843,0,0,0,0.00127733141827,-0.00194197240154,0.00200670429039,0.34867794782,0.0157782032926,-32.1753087064,0.785743342588,-0.148971321346,0.913149060406,-0.34867794782,-0.0157782032926,32.1753087064,-0.78513868455,0.148252344903,-0.91166545175
17.065382089,nan,nan,nan,-0.000365737982009,0.00161618665106,-0.000932438910144,0,0,0,0.00339292945103,-0.00452527773163,0.00348103323873,0.345165791331,0.015571605852,-32.0971150247,0.79142761393,-0.174174895645,0.91411016017,-0.345165791331,-0.015571605852,32.0971150247,-0.789821482558,0.17249950207,-0.91153654179
17.115382089,nan,nan,nan,-0.000267298294231,0.00137969360523,-0.000720931744559,0,0,0,0.00119298698707,-0.00291376203778,0.00337919675538,0.344159541649,0.0155124146943,-31.9828898458,0.797996176115,-0.201427322663,0.914385519863,-0.344159541649,-0.0155124146943,31.9828898458,-0.797431444707,0.200348560544,-0.911887191842
17.165382089,nan,nan,nan,-0.000246439283302,0.00132481044728,-0.000594519234606,0,0,0,0.00281782584277,-0.00253785228931,0.00296047915208,0.343871246288,0.0154954561436,-31.8545717089,0.804869369418,-0.229835989731,0.914464411735,-0.343871246288,-0.0154954561436,31.8545717089,-0.803535478292,0.228896400678,-0.912275652526
17.215382089,nan,nan,nan,1.44842900459e-05,0.0011259083763,-0.000424883829351,0,0,0,0.00336734911271,-0.00284085478161,0.00253764273782,0.343788648285,0.0154905974375,-31.7205775407,0.811852126131,-0.258823313162,0.914487014635,-0.343788648285,-0.0154905974375,31.7205775407,-0.810258103877,0.257771543496,-0.912610869381
17.265382089,nan,nan,nan,9.02956279687e-05,0.00104072496912,-0.000340754960824,0,0,0,-0.00117406556561,-0.00353085423411,0.00125548541904,0.34376498356,0.0154892053949,-31.5823133656,0.819329154127,-0.288375637709,0.914493490475,-0.34376498356,-0.0154892053949,31.5823133656,-0.819884928589,0.287068409546,-0.913565277462
17.315382089,nan,nan,nan,-0.000102922266515,0.000772822952888,-0.000299335287447,0,0,0,-0.00098723562604,-0.00753743345129,0.00108544268326,0.343758203503,0.0154888065681,-31.4211004011,0.831976189165,-0.321370374993,0.914495345834,-0.343758203503,-0.0154888065681,31.4211004011,-0.832443522817,0.318579791007,-0.913692849836
17.365382089,nan,nan,nan,-8.42793463532e-06,0.000286981623988,-0.000232210692498,0,0,0,0.00120156919757,-0.00540593579713,0.00121207450348,0.343756260984,0.0154886923022,-31.259412739,0.844643619256,-0.354430243699,0.914495877403,-0.343756260984,-0.0154886923022,31.259412739,-0.844074825235,0.352428804089,-0.913599759209
17.415382089,nan,nan,nan,1.72346532424e-05,0.000232229373175,-0.000178127837099,0,0,0,-0.000722929081287,-0.00264600648131,0.000834758417975,0.343755704443,0.0154886595645,-31.0975217978,0.857319759181,-0.387518931542,0.9144960297,-0.343755704443,-0.0154886595645,31.0975217978,-0.857661976458,0.386539300562,-0.913878871098
17.465382089,nan,nan,nan,-8.0720842764e-05,2.23809758569e-05,-0.0001487348507,0,0,0,-0.000310661435309,-0.00500767192135,0.000697038666637,0.343755544992,0.015488650185,-30.9069508417,0.866707957063,-0.41318500385,0.914496073334,-0.343755544992,-0.015488650185,30.9069508417,-0.866855016731,0.411331013475,-0.913980734525
