candidate,status,score,fluid_linear_scale,fluid_rot_scale,fluid_blunt_scale,fluid_slender_scale,fluid_angular_scale,fluid_kutta,fluid_magnus,profile_updates,tune_mode,command_source,out_dir
size_z_p10,ok,2.0948056978344156,1.0,1.0,1.0,1.0,1.0,,,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/size_z_p10
size_yz_p10,ok,2.098633903906452,1.0,1.0,1.0,1.0,1.0,,,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/size_yz_p10
baseline,ok,2.1757612255678827,1.0,1.0,1.0,1.0,1.0,,,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/baseline
size_yz_p35,ok,2.2770785849352064,1.0,1.0,1.0,1.0,1.0,,,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/size_yz_p35
size_yz_p20_lift_quarter,ok,2.301299281341795,1.0,1.0,1.0,1.0,1.0,0.0125,0.00625,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/size_yz_p20_lift_quarter
size_y_p10_z_p20,ok,2.343281213648161,1.0,1.0,1.0,1.0,1.0,,,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/size_y_p10_z_p20
size_yz_p20,ok,2.346782224139576,1.0,1.0,1.0,1.0,1.0,,,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/size_yz_p20
size_y_p20_z_p10,ok,2.369346081480632,1.0,1.0,1.0,1.0,1.0,,,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/size_y_p20_z_p10
size_y_p10,ok,2.5805347080230954,1.0,1.0,1.0,1.0,1.0,,,{},plant-joy,joy_node,document/docsource/ellipsoid_surge_size_plant_joy_0_120_20260505/size_y_p10
