t_s,real_baro_ddepth,sim_baro_ddepth,real_depth_pose,sim_depth_pose,real_local_depth,sim_local_depth,real_local_x,sim_local_x,real_local_y,sim_local_y,real_depth_sensor_offset,sim_depth_sensor_offset,real_roll,sim_roll,real_pitch,sim_pitch,real_yaw,sim_yaw,real_imu_roll,sim_imu_roll,real_imu_pitch,sim_imu_pitch,real_imu_yaw,sim_imu_yaw,real_dvl_x,sim_dvl_x,real_dvl_y,sim_dvl_y,real_dvl_z,sim_dvl_z,real_body_vel_x,sim_body_vel_x,real_body_vel_y,sim_body_vel_y,real_body_vel_z,sim_body_vel_z,real_gyro_x,sim_gyro_x,real_gyro_y,sim_gyro_y,real_gyro_z,sim_gyro_z,real_accel_z,sim_accel_z
0.500000,0.012244400,0.000000000,0.317131493,0.306770623,0.367504478,0.367463848,-0.342081070,-0.362874423,1.257491827,1.257598644,0.050372985,0.060693225,0.239394994,0.028828833,2.826169610,0.900815695,0.065165978,-0.444799716,0.214347570,0.076994149,2.860662334,1.219026983,0.037211708,-0.320372842,0.338579863,0.344697726,0.046601973,0.007220285,-0.032688182,-0.019687876,,0.348353203,,-0.003562823,,0.018437999,0.000693717,0.003042888,0.006167134,0.100463545,-0.000041417,0.029147428,8.973084750,8.860871128
0.550000,0.012244400,0.001860696,0.317131493,0.306770623,0.370433599,0.367463848,-0.295722753,-0.362874423,1.368775249,1.257598644,0.053302106,0.060693225,0.213764991,0.028828833,2.872434740,0.900815695,0.065532265,-0.444799716,0.213764991,0.085090090,2.872434740,1.524178153,0.036442462,-0.230218509,0.338579863,0.338008916,0.046601973,0.012034649,-0.032688182,-0.020072648,,0.348353203,,-0.003562823,,0.018437999,-0.000539368,0.001570356,0.003437517,0.116745775,-0.001252474,0.035773977,8.973084750,8.901628656
0.600000,0.012244400,0.001860696,0.317131493,0.306770623,0.370433599,0.367463848,-0.295722753,-0.362874423,1.368775249,1.257598644,0.053302106,0.060693225,0.213764991,0.028828833,2.872434740,0.900815695,0.065532265,-0.444799716,0.219067864,0.092753931,2.878696745,1.864393394,0.027266160,-0.111486431,0.327299803,0.338008916,0.031326361,0.012034649,-0.034417115,-0.020072648,,0.348353203,,-0.003562823,,0.018437999,0.002502218,0.001336774,-0.000461716,0.107876485,-0.004168750,0.043368931,8.973084750,8.948156594
0.650000,0.012244400,0.001860696,0.317131493,0.306770623,0.370433599,0.367463848,-0.295722753,-0.362874423,1.368775249,1.257598644,0.053302106,0.060693225,0.213764991,0.028828833,2.872434740,0.900815695,0.065532265,-0.444799716,0.215463286,0.101000053,2.875631515,2.124782925,0.016968696,0.019005350,0.327299803,0.333218548,0.031326361,0.016012624,-0.034417115,-0.018754326,,0.348353203,,-0.003562823,,0.018437999,-0.000580574,0.001346948,-0.000585415,0.080243278,-0.002568086,0.050984965,8.973084750,8.985289260
0.700000,0.012244400,0.001860696,0.317131493,0.306770623,0.370433599,0.364259817,-0.295722753,-0.330935380,1.368775249,1.366765232,0.053302106,0.057489194,0.213764991,0.115018763,2.872434740,2.325463567,0.065532265,0.242262813,0.211398291,0.111527527,2.869457897,2.299148586,0.000462827,0.185435341,0.344014496,0.333218548,0.047717556,0.016012624,-0.037007622,-0.018754326,,0.331120816,,-0.018402731,,0.017262945,0.001064088,0.001345348,-0.000773990,0.037077933,-0.005508109,0.060220627,8.973084750,9.014236800
0.750000,0.012244400,0.001860696,0.317131493,0.306770623,0.370433599,0.364259817,-0.295722753,-0.330935380,1.368775249,1.366765232,0.053302106,0.057489194,0.213764991,0.115018763,2.872434740,2.325463567,0.065532265,0.242262813,0.211398291,0.122095064,2.869457897,2.337276173,0.000462827,0.363886808,0.344014496,0.330315318,0.047717556,0.019470122,-0.037007622,-0.016488058,,0.331120816,,-0.018402731,,0.017262945,0.001064088,0.001044055,-0.000773990,-0.007253100,-0.005508109,0.068957661,8.973084750,9.025534828
0.800000,0.012244400,0.001860696,0.317131493,0.306770623,0.370433599,0.364259817,-0.295722753,-0.330935380,1.368775249,1.366765232,0.053302106,0.057489194,0.213764991,0.115018763,2.872434740,2.325463567,0.065532265,0.242262813,0.203888018,0.133394149,2.872900974,2.246460855,-0.031027821,0.582682833,0.347130299,0.330315318,0.032065701,0.019470122,-0.028070720,-0.016488058,,0.331120816,,-0.018402731,,0.017262945,0.000160725,0.000634983,0.002523010,-0.049888538,-0.007143517,0.077391448,8.973084750,9.018158514
0.850000,0.012244400,0.001860696,0.317131493,0.306770623,0.370433599,0.364259817,-0.295722753,-0.330935380,1.368775249,1.366765232,0.053302106,0.057489194,0.213764991,0.115018763,2.872434740,2.325463567,0.065532265,0.242262813,0.195560946,0.142931701,2.880150964,2.068459179,-0.037843448,0.805291964,0.336035967,0.327686642,0.085270554,0.022728128,-0.033187427,-0.014247078,,0.331120816,,-0.018402731,,0.017262945,-0.003295030,0.000264605,0.002127446,-0.075338083,-0.001048345,0.084352904,8.973084750,8.992889559
0.900000,0.012244400,0.001860696,0.317131493,0.306770623,0.372009307,0.364259817,-0.254258424,-0.330935380,1.476542592,1.366765232,0.054877814,0.057489194,0.195560946,0.115018763,2.880150964,2.325463567,-0.008753646,0.242262813,0.190477133,0.152496495,2.887849202,1.826473074,-0.044463695,1.067566935,0.372639328,0.327686642,0.026928812,0.022728128,-0.034677651,-0.014247078,,0.331120816,,-0.018402731,,0.017262945,-0.001980864,0.000210782,0.002735300,-0.082792151,-0.003759854,0.091764440,8.973084750,8.959056305
0.950000,0.012244400,0.001860696,0.317131493,0.306770623,0.372009307,0.364259817,-0.254258424,-0.330935380,1.476542592,1.366765232,0.054877814,0.057489194,0.195560946,0.115018763,2.880150964,2.325463567,-0.008753646,0.242262813,0.181340280,0.160898821,2.898188639,1.610214974,-0.065300890,1.329529433,0.372639328,0.324036257,0.026928812,0.025868652,-0.034677651,-0.013052710,,0.331120816,,-0.018402731,,0.017262945,-0.006087131,0.000215384,0.003614813,-0.071838109,-0.008330856,0.098847833,8.973084750,8.928712232
