t_s,t_wall_s,t_sim_s,t_real_s,input_lag_s,input_source_t_s,time_base,sample_phase,input_rcout_ch1,input_rcout_ch2,input_rcout_ch3,input_rcout_ch4,input_rcout_ch5,input_rcout_ch6,input_rcout_ch7,input_rcout_ch8,sim_time_s,bar30_pressure_pa,mavros_static_pressure_pa,mavros_atm_pressure_pa,depth_m,depth_pose_depth_m,local_pose_x,local_pose_y,local_pose_z,local_pose_qx,local_pose_qy,local_pose_qz,local_pose_qw,local_vel_x,local_vel_y,local_vel_z,local_vel_body_x,local_vel_body_y,local_vel_body_z,sim_odom_vel_body_x,sim_odom_vel_body_y,sim_odom_vel_body_z,dvl_twist_x,dvl_twist_y,dvl_twist_z,dvl_position_x,dvl_position_y,dvl_position_z,dvl_position_pos_std,dvl_position_roll_deg,dvl_position_pitch_deg,dvl_position_yaw_deg,dvl_position_status,imu_qx,imu_qy,imu_qz,imu_qw,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_raw_qx,imu_raw_qy,imu_raw_qz,imu_raw_qw,imu_raw_gyro_x,imu_raw_gyro_y,imu_raw_gyro_z,imu_raw_accel_x,imu_raw_accel_y,imu_raw_accel_z,seq_sim_time,seq_bar30_pressure,seq_mavros_static_pressure,seq_mavros_atm_pressure,seq_depth,seq_depth_pose,seq_local_pose,seq_local_vel,seq_local_vel_body,seq_sim_odom,seq_dvl_twist,seq_dvl_position,seq_imu,seq_imu_raw
0.200001,0.204247,0.200001,0.550001,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.208000183,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.126996917,0.330618188,-0.042979217,0.353293832,-0.042501640,-0.025707886,0.341691997,-0.010162246,0.009425863,0.320111632,0.016896297,-0.004079433,0.000253994,0.000661236,-0.000085958,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.010552734,0.013816597,0.613739845,0.789316885,-0.022594149,-0.148180203,-0.028434997,-0.123767237,-0.020939783,9.061249915,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,53,3,3,13,3,3,4,4,4,52,12,5,24,3
0.220001,0.226477,0.220001,0.570001,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.228000641,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.126996917,0.330618188,-0.042979217,0.353293832,-0.042501640,-0.025707886,0.345539511,-0.009467009,0.010656838,0.342416399,0.010023468,-0.009627834,0.000253994,0.000661236,-0.000085958,0.000000000,0.000000000,0.000000000,1.323911429,0,-0.008626231,0.010821300,0.613212454,0.789796792,-0.004628199,-0.143068555,-0.029393651,-0.039099740,-0.014500704,9.005850138,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,58,3,3,13,3,3,4,4,4,58,13,5,25,3
0.240002,0.247362,0.240002,0.590002,-0.450000,1.000000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.248001099,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.126996917,0.330618188,-0.042979217,0.353293832,-0.042501640,-0.025707886,0.347805427,-0.009099110,0.011690884,0.342416399,0.010023468,-0.009627834,0.022384026,0.071515662,-0.002465328,0.000000000,0.000000000,0.000000000,1.319620683,0,-0.008626231,0.010821300,0.613212454,0.789796792,-0.004628199,-0.143068555,-0.029393651,-0.039099740,-0.014500704,9.005850138,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,63,3,3,13,3,3,4,4,4,63,13,6,25,3
0.260002,0.268775,0.260002,0.610002,-0.450000,1.050000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.268001556,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.126996917,0.330618188,-0.042979217,0.353293832,-0.042501640,-0.025707886,0.349261137,-0.008904035,0.012681914,0.342416399,0.010023468,-0.009627834,0.022384026,0.071515662,-0.002465328,0.000000000,0.000000000,0.000000000,1.319620683,0,-0.006555413,0.008220262,0.612724008,0.790227020,0.006555160,-0.109832589,-0.019518870,-0.017677501,0.012392388,8.944574406,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,68,3,3,13,3,3,4,4,4,68,13,6,26,3
0.284000,0.293138,0.284000,0.634000,-0.450000,1.050000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.291999817,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.126996917,0.330618188,-0.042979217,0.353293832,-0.042501640,-0.025707886,0.350090885,-0.008862125,0.013767594,0.342416399,0.010023468,-0.009627834,0.022384026,0.071515662,-0.002465328,0.000000000,0.000000000,0.000000000,1.319620683,0,-0.006555413,0.008220262,0.612724008,0.790227020,0.006555160,-0.109832589,-0.019518870,-0.017677501,0.012392388,8.944574406,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,74,3,3,13,3,3,4,4,4,74,13,6,26,3
0.304001,0.317878,0.304001,0.654001,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.312000275,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.126996917,0.330618188,-0.042979217,0.353293832,-0.042501640,-0.025707886,0.350167604,-0.008960684,0.014570382,0.350191105,0.008931680,-0.014418944,0.022384026,0.071515662,-0.002465328,0.000000000,0.000000000,0.000000000,1.319620683,0,-0.005128274,0.006723329,0.612496584,0.790428005,0.010200021,-0.061544508,-0.005923526,-0.014804667,0.025567854,8.890953753,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,79,3,3,14,3,3,4,4,4,79,14,6,27,3
0.324001,0.334896,0.324001,0.674001,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.332000732,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.386046529,1.149234533,-0.367101461,-0.012494003,0.020863371,0.614422363,0.788602422,0.126996917,0.330618188,-0.042979217,0.353293832,-0.042501640,-0.025707886,0.349808669,-0.009157634,0.015269732,0.350191105,0.008931680,-0.014418944,0.022384026,0.071515662,-0.002465328,0.000000000,0.000000000,0.000000000,1.319620683,0,-0.005128274,0.006723329,0.612496584,0.790428005,0.010200021,-0.061544508,-0.005923526,-0.014804667,0.025567854,8.890953753,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,84,3,3,14,3,3,4,4,4,84,14,6,27,3
0.340000,0.350977,0.340000,0.690000,-0.450000,1.100000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.347999573,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354338096,1.254404606,-0.368482936,-0.004546882,0.006274892,0.612490504,0.790439962,0.096320788,0.336237549,0.010217487,0.349437357,-0.009317079,0.015636688,0.349572881,-0.009260416,0.015516140,0.350191105,0.008931680,-0.014418944,0.022384026,0.071515662,-0.002465328,0.000000000,0.000000000,0.000000000,1.319620683,0,-0.005128274,0.006723329,0.612496584,0.790428005,0.010200021,-0.061544508,-0.005923526,-0.014804667,0.025567854,8.890953753,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,88,3,3,14,3,3,5,5,5,86,14,6,27,3
0.360001,0.372825,0.360001,0.710001,-0.450000,1.150000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.368000031,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354338096,1.254404606,-0.368482936,-0.004546882,0.006274892,0.612490504,0.790439962,0.096320788,0.336237549,0.010217487,0.349437357,-0.009317079,0.015636688,0.348442251,-0.009732526,0.016280675,0.350191105,0.008931680,-0.014418944,0.022384026,0.071515662,-0.002465328,0.000000000,0.000000000,0.000000000,1.319620683,0,-0.004444229,0.006271024,0.612530774,0.790409372,0.009554932,0.000326780,0.008225830,-0.025676178,0.029221719,8.848516272,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,93,3,3,14,3,3,5,5,5,93,14,6,28,3
0.380001,0.391902,0.380001,0.730001,-0.450000,1.150000,sim,runtime,1333,1314,1288,1359,1567,1461,1573,1396,33.388000488,104810.000000000,104809.997558594,0.240000000,0.304909915,0.304909927,-0.354338096,1.254404606,-0.368482936,-0.004546882,0.006274892,0.612490504,0.790439962,0.096320788,0.336237549,0.010217487,0.349437357,-0.009317079,0.015636688,0.347419165,-0.010161249,0.016726667,0.350191105,0.008931680,-0.014418944,0.022384026,0.071515662,-0.002465328,0.000000000,0.000000000,0.000000000,1.319620683,0,-0.004444229,0.006271024,0.612530774,0.790409372,0.009554932,0.000326780,0.008225830,-0.025676178,0.029221719,8.848516272,-0.012494003,0.020863371,0.614422363,0.788602422,-0.006176759,0.005677884,0.002804363,-1.713346116,0.710391907,9.470362194,98,3,3,14,3,3,5,5,5,98,14,6,28,3
