t_s,real_baro_ddepth,sim_baro_ddepth,real_depth_pose,sim_depth_pose,real_local_depth,sim_local_depth,real_local_x,sim_local_x,real_local_y,sim_local_y,real_depth_sensor_offset,sim_depth_sensor_offset,real_roll,sim_roll,real_pitch,sim_pitch,real_yaw,sim_yaw,real_imu_roll,sim_imu_roll,real_imu_pitch,sim_imu_pitch,real_imu_yaw,sim_imu_yaw,real_dvl_x,sim_dvl_x,real_dvl_y,sim_dvl_y,real_dvl_z,sim_dvl_z,real_body_vel_x,sim_body_vel_x,real_body_vel_y,sim_body_vel_y,real_body_vel_z,sim_body_vel_z,real_gyro_x,sim_gyro_x,real_gyro_y,sim_gyro_y,real_gyro_z,sim_gyro_z,real_accel_z,sim_accel_z
0.000000,0.000000000,,0.304895397,,0.367101461,,-0.386046529,,1.149234533,,0.062206064,,0.340290879,,2.766111383,,0.000000000,,0.288277619,,2.826551061,,0.000000000,,0.374837339,,0.053151816,,-0.025732869,,,,,,,,-0.006176759,,0.005677884,,0.002804363,,8.943664800,
0.050000,0.000000000,0.000000000,0.304895397,0.304909927,0.367101461,0.367101461,-0.386046529,-0.386046529,1.149234533,1.149234533,0.062206064,0.062191534,0.340290879,0.340290879,2.766111383,2.766111383,0.000000000,0.000000000,0.288277619,0.250486967,2.826551061,2.489295621,0.000000000,-0.003485202,0.374837339,0.353293832,0.053151816,0.042501640,-0.025732869,-0.022187554,,0.353293832,,-0.042501640,,0.022187554,-0.006176759,-0.044437349,0.005677884,-0.187906522,0.002804363,-0.003261345,8.943664800,9.164784079
0.100000,0.000000000,0.000000000,0.304895397,0.304909927,0.367101461,0.367101461,-0.386046529,-0.386046529,1.149234533,1.149234533,0.062206064,0.062191534,0.340290879,0.340290879,2.766111383,2.766111383,0.000000000,0.000000000,0.268138506,0.250486967,2.838584718,2.489295621,0.012487336,-0.003485202,0.374837339,0.353293832,0.053151816,0.042501640,-0.025732869,-0.022187554,,0.353293832,,-0.042501640,,0.022187554,-0.005722431,-0.044437349,0.001787195,-0.187906522,0.003822886,-0.003261345,8.943664800,9.164784079
0.150000,0.000000000,0.000000000,0.304895397,0.304909927,0.367101461,0.367101461,-0.386046529,-0.386046529,1.149234533,1.149234533,0.062206064,0.062191534,0.340290879,0.340290879,2.766111383,2.766111383,0.000000000,0.000000000,0.246802232,0.129701493,2.830716160,1.769038677,0.038474464,-0.019047125,0.375029355,0.173535801,0.038567156,0.019282519,-0.034235671,-0.004640936,,0.353293832,,-0.042501640,,0.022187554,-0.004244929,-0.039007465,-0.002064550,-0.316424900,0.004445424,-0.005546050,8.943664800,9.064899454
0.200000,0.000000000,0.000000000,0.304895397,0.304909927,0.367101461,0.367101461,-0.386046529,-0.386046529,1.149234533,1.149234533,0.062206064,0.062191534,0.340290879,0.340290879,2.766111383,2.766111383,0.000000000,0.000000000,0.246802232,0.040961889,2.830716160,0.738418757,0.038474464,-0.035731162,0.375029355,0.173535801,0.038567156,0.019282519,-0.034235671,-0.004640936,,0.353293832,,-0.042501640,,0.022187554,-0.004244929,-0.021027345,-0.002064550,-0.358006585,0.004445424,-0.004086025,8.943664800,8.918925879
0.250000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.367101461,-0.342081070,-0.386046529,1.257491827,1.149234533,0.062609081,0.062191534,0.239394994,0.340290879,2.826169610,2.766111383,0.065165978,0.000000000,0.234062121,0.004664322,2.821333890,-0.212050371,0.032512530,-0.040470299,0.363345861,0.121777506,0.061121453,0.013470249,-0.024115322,0.002163015,,0.353293832,,-0.042501640,,0.022187554,-0.003212529,-0.006306369,-0.003206821,-0.325413628,0.000293246,-0.001512488,8.943664800,8.826233099
0.300000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.367101461,-0.342081070,-0.386046529,1.257491827,1.149234533,0.062609081,0.062191534,0.239394994,0.340290879,2.826169610,2.766111383,0.065165978,0.000000000,0.228440590,0.002743778,2.821401129,-1.062652894,0.037581456,-0.056533517,0.357145578,0.121777506,0.053066045,0.013470249,-0.023565352,0.002163015,,0.353293832,,-0.042501640,,0.022187554,-0.000611953,0.003163416,0.000152650,-0.242720485,0.001400215,-0.009168548,8.943664800,8.768274637
0.350000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.366654971,-0.342081070,-0.368798012,1.257491827,1.194162948,0.062609081,0.061745044,0.239394994,0.033316758,2.826169610,-1.791180783,0.065165978,-0.123174334,0.221765489,0.017872171,2.823321231,-1.589292181,0.045578712,-0.089184756,0.357145578,0.103268785,0.053066045,0.013361253,-0.023565352,0.002569933,,0.101528073,,-0.013859210,,-0.001989285,-0.004494742,0.006577691,0.000412764,-0.141744442,0.002779995,-0.014228164,8.943664800,8.738100972
0.400000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.366654971,-0.342081070,-0.368798012,1.257491827,1.194162948,0.062609081,0.061745044,0.239394994,0.033316758,2.826169610,-1.791180783,0.065165978,-0.123174334,0.217610991,0.040457076,2.837304549,-1.824292426,0.045407092,-0.141240473,0.359724283,0.103268785,0.028671255,0.013361253,-0.027244449,0.002569933,,0.101528073,,-0.013859210,,-0.001989285,-0.002533209,0.007111335,0.005824570,-0.019142482,-0.001774040,-0.020638433,8.943664800,8.719236126
0.450000,0.000000000,0.000000000,0.304895397,0.304909927,0.367504478,0.366654971,-0.342081070,-0.368798012,1.257491827,1.194162948,0.062609081,0.061745044,0.239394994,0.033316758,2.826169610,-1.791180783,0.065165978,-0.123174334,0.217610991,0.059305273,2.837304549,-1.709938857,0.045407092,-0.206866821,0.359724283,0.103143020,0.028671255,0.015200885,-0.027244449,0.000404145,,0.101528073,,-0.013859210,,-0.001989285,-0.002533209,0.004571649,0.005824570,0.095609522,-0.001774040,-0.026478988,8.943664800,8.739591742
0.500000,0.012244400,0.000000000,0.317131493,0.304909927,0.367504478,0.366654971,-0.342081070,-0.368798012,1.257491827,1.194162948,0.050372985,0.061745044,0.239394994,0.033316758,2.826169610,-1.791180783,0.065165978,-0.123174334,0.214347570,0.067264411,2.860662334,-1.271037461,0.037211708,-0.292387032,0.338579863,0.103143020,0.046601973,0.015200885,-0.032688182,0.000404145,,0.101528073,,-0.013859210,,-0.001989285,0.000693717,-0.000627058,0.006167134,0.187001674,-0.000041417,-0.031090891,8.973084750,8.833010231
0.550000,0.012244400,0.009429896,0.317131493,0.314339823,0.370433599,0.366654971,-0.295722753,-0.368798012,1.368775249,1.194162948,0.053302106,0.052315148,0.213764991,0.033316758,2.872434740,-1.791180783,0.065532265,-0.123174334,0.213764991,0.061459814,2.872434740,-0.695580651,0.036442462,-0.382788332,0.338579863,0.113311631,0.046601973,0.018007660,-0.032688182,-0.002651115,,0.101528073,,-0.013859210,,-0.001989285,-0.000539368,-0.004249342,0.003437517,0.221802877,-0.001252474,-0.034591634,8.973084750,8.931148153
0.600000,0.012244400,0.009429896,0.317131493,0.314339823,0.370433599,0.366654971,-0.295722753,-0.368798012,1.368775249,1.194162948,0.053302106,0.052315148,0.213764991,0.033316758,2.872434740,-1.791180783,0.065532265,-0.123174334,0.219067864,0.046560648,2.878696745,-0.041609831,0.027266160,-0.489128979,0.327299803,0.113311631,0.031326361,0.018007660,-0.034417115,-0.002651115,,0.101528073,,-0.013859210,,-0.001989285,0.002502218,-0.005552292,-0.000461716,0.210280237,-0.004168750,-0.036968941,8.973084750,9.017216895
0.650000,0.012244400,0.009429896,0.317131493,0.314339823,0.370433599,0.366654971,-0.295722753,-0.368798012,1.368775249,1.194162948,0.053302106,0.052315148,0.213764991,0.033316758,2.872434740,-1.791180783,0.065532265,-0.123174334,0.215463286,0.032846401,2.875631515,0.481274249,0.016968696,-0.594298955,0.327299803,0.128070387,0.031326361,0.020431501,-0.034417115,-0.004993661,,0.101528073,,-0.013859210,,-0.001989285,-0.000580574,-0.004050188,-0.000585415,0.167750124,-0.002568086,-0.039682277,8.973084750,9.068944341
0.700000,0.012244400,0.009429896,0.317131493,0.314339823,0.370433599,0.365718372,-0.295722753,-0.352786633,1.368775249,1.231967849,0.053302106,0.051378549,0.213764991,0.018667468,2.872434740,0.964703022,0.065532265,-0.757373378,0.211398291,0.021574223,2.869457897,0.882769346,0.000462827,-0.717418597,0.344014496,0.128070387,0.047717556,0.020431501,-0.037007622,-0.004993661,,0.138808897,,-0.021635895,,0.005971325,0.001064088,-0.002656876,-0.000773990,0.101930385,-0.005508109,-0.043027401,8.973084750,9.100425463
0.750000,0.012244400,0.009429896,0.317131493,0.314339823,0.370433599,0.365718372,-0.295722753,-0.352786633,1.368775249,1.231967849,0.053302106,0.051378549,0.213764991,0.018667468,2.872434740,0.964703022,0.065532265,-0.757373378,0.211398291,0.013866729,2.869457897,1.065616212,0.000462827,-0.840818729,0.344014496,0.143777224,0.047717556,0.022144743,-0.037007622,-0.006250581,,0.138808897,,-0.021635895,,0.005971325,0.001064088,-0.001219415,-0.000773990,0.033290545,-0.005508109,-0.046939267,8.973084750,9.110956056
0.800000,0.012244400,0.009429896,0.317131493,0.314339823,0.370433599,0.365718372,-0.295722753,-0.352786633,1.368775249,1.231967849,0.053302106,0.051378549,0.213764991,0.018667468,2.872434740,0.964703022,0.065532265,-0.757373378,0.203888018,0.011526848,2.872900974,1.050293374,-0.031027821,-0.989448371,0.347130299,0.143777224,0.032065701,0.022144743,-0.028070720,-0.006250581,,0.138808897,,-0.021635895,,0.005971325,0.000160725,0.001221274,0.002523010,-0.039317616,-0.007143517,-0.052449459,8.973084750,9.099870162
0.850000,0.012244400,0.009429896,0.317131493,0.314339823,0.370433599,0.365718372,-0.295722753,-0.352786633,1.368775249,1.231967849,0.053302106,0.051378549,0.213764991,0.018667468,2.872434740,0.964703022,0.065532265,-0.757373378,0.195560946,0.012752604,2.880150964,0.863806753,-0.037843448,-1.138593238,0.336035967,0.158551505,0.085270554,0.023328519,-0.033187427,-0.006736450,,0.138808897,,-0.021635895,,0.005971325,-0.003295030,0.001156199,0.002127446,-0.090463516,-0.001048345,-0.055270267,8.973084750,9.058379967
