t_s,real_baro_ddepth,sim_baro_ddepth,real_depth_pose,sim_depth_pose,real_local_depth,sim_local_depth,real_local_x,sim_local_x,real_local_y,sim_local_y,real_depth_sensor_offset,sim_depth_sensor_offset,real_roll,sim_roll,real_pitch,sim_pitch,real_yaw,sim_yaw,real_imu_roll,sim_imu_roll,real_imu_pitch,sim_imu_pitch,real_imu_yaw,sim_imu_yaw,real_dvl_x,sim_dvl_x,real_dvl_y,sim_dvl_y,real_dvl_z,sim_dvl_z,real_body_vel_x,sim_body_vel_x,real_body_vel_y,sim_body_vel_y,real_body_vel_z,sim_body_vel_z,real_gyro_x,sim_gyro_x,real_gyro_y,sim_gyro_y,real_gyro_z,sim_gyro_z,real_accel_z,sim_accel_z
0.500000,0.012244400,0.000000000,0.317131493,0.315948623,0.367504478,0.367333202,-0.342081070,-0.368844220,1.257491827,1.193995648,0.050372985,0.051384579,0.239394994,0.034220846,2.826169610,-1.918783649,0.065165978,-0.108568949,0.214347570,0.062442753,2.860662334,-1.423147058,0.037211708,-0.274798157,0.338579863,0.102353828,0.046601973,0.015175484,-0.032688182,0.003706742,,0.100676528,,-0.013823552,,-0.005367993,0.000693717,-0.001390092,0.006167134,0.187017566,-0.000041417,-0.030800523,8.973084750,8.829253227
0.550000,0.012244400,0.011038696,0.317131493,0.315948623,0.370433599,0.367333202,-0.295722753,-0.368844220,1.368775249,1.193995648,0.053302106,0.051384579,0.213764991,0.034220846,2.872434740,-1.918783649,0.065532265,-0.108568949,0.213764991,0.054685180,2.872434740,-0.843496681,0.036442462,-0.364413719,0.338579863,0.112914478,0.046601973,0.018006988,-0.032688182,0.000275812,,0.100676528,,-0.013823552,,-0.005367993,-0.000539368,-0.005071045,0.003437517,0.224549428,-0.001252474,-0.034270068,8.973084750,8.930266432
0.600000,0.012244400,0.011038696,0.317131493,0.315948623,0.370433599,0.367333202,-0.295722753,-0.368844220,1.368775249,1.193995648,0.053302106,0.051384579,0.213764991,0.034220846,2.872434740,-1.918783649,0.065532265,-0.108568949,0.219067864,0.037180515,2.878696745,-0.178388464,0.027266160,-0.469831822,0.327299803,0.112914478,0.031326361,0.018006988,-0.034417115,0.000275812,,0.100676528,,-0.013823552,,-0.005367993,0.002502218,-0.006640074,-0.000461716,0.214740185,-0.004168750,-0.036613964,8.973084750,9.019596756
0.650000,0.012244400,0.011038696,0.317131493,0.315948623,0.370433599,0.367333202,-0.295722753,-0.368844220,1.368775249,1.193995648,0.053302106,0.051384579,0.213764991,0.034220846,2.872434740,-1.918783649,0.065532265,-0.108568949,0.215463286,0.020681889,2.875631515,0.357732843,0.016968696,-0.574074675,0.327299803,0.128055088,0.031326361,0.020461072,-0.034417115,-0.002645396,,0.100676528,,-0.013823552,,-0.005367993,-0.000580574,-0.005144372,-0.000585415,0.172783138,-0.002568086,-0.039304257,8.973084750,9.073834625
0.700000,0.012244400,0.011038696,0.317131493,0.315948623,0.370433599,0.367241677,-0.295722753,-0.352883658,1.368775249,1.231716850,0.053302106,0.051293054,0.213764991,0.002466261,2.872434740,0.860825742,0.065532265,-0.735842133,0.211398291,0.006348837,2.869457897,0.774335176,0.000462827,-0.696187748,0.344014496,0.128055088,0.047717556,0.020461072,-0.037007622,-0.002645396,,0.138962621,,-0.021672165,,0.004054289,0.001064088,-0.003796441,-0.000773990,0.106967873,-0.005508109,-0.042670430,8.973084750,9.106146198
0.750000,0.012244400,0.011038696,0.317131493,0.315948623,0.370433599,0.367241677,-0.295722753,-0.352883658,1.368775249,1.231716850,0.053302106,0.051293054,0.213764991,0.002466261,2.872434740,0.860825742,0.065532265,-0.735842133,0.211398291,-0.004289190,2.869457897,0.970468256,0.000462827,-0.818724358,0.344014496,0.143987086,0.047717556,0.022188985,-0.037007622,-0.004531728,,0.138962621,,-0.021672165,,0.004054289,0.001064088,-0.002324374,-0.000773990,0.037892411,-0.005508109,-0.046652336,8.973084750,9.117827916
0.800000,0.012244400,0.011038696,0.317131493,0.315948623,0.370433599,0.367241677,-0.295722753,-0.352883658,1.368775249,1.231716850,0.053302106,0.051293054,0.213764991,0.002466261,2.872434740,0.860825742,0.065532265,-0.735842133,0.203888018,-0.009074526,2.872900974,0.967376187,-0.031027821,-0.966772096,0.347130299,0.143987086,0.032065701,0.022188985,-0.028070720,-0.004531728,,0.138962621,,-0.021672165,,0.004054289,0.000160725,0.000512265,0.002523010,-0.035775891,-0.007143517,-0.052337903,8.973084750,9.107816203
0.850000,0.012244400,0.011038696,0.317131493,0.315948623,0.370433599,0.367241677,-0.295722753,-0.352883658,1.368775249,1.231716850,0.053302106,0.051293054,0.213764991,0.002466261,2.872434740,0.860825742,0.065532265,-0.735842133,0.195560946,-0.009388991,2.880150964,0.788335184,-0.037843448,-1.115825945,0.336035967,0.158838074,0.085270554,0.023365067,-0.033187427,-0.005575280,,0.138962621,,-0.021672165,,0.004054289,-0.003295030,0.000553345,0.002127446,-0.088551577,-0.001048345,-0.055345899,8.973084750,9.067318897
0.900000,0.012244400,0.011038696,0.317131493,0.315948623,0.372009307,0.367241677,-0.254258424,-0.352883658,1.476542592,1.231716850,0.054877814,0.051293054,0.195560946,0.002466261,2.880150964,0.860825742,-0.008753646,-0.735842133,0.190477133,-0.011906366,2.887849202,0.473377432,-0.044463695,-1.280895857,0.372639328,0.158838074,0.026928812,0.023365067,-0.034677651,-0.005575280,,0.138962621,,-0.021672165,,0.004054289,-0.001980864,-0.000959497,0.002735300,-0.116071728,-0.003759854,-0.055334567,8.973084750,9.006267518
0.950000,0.012244400,0.011038696,0.317131493,0.315948623,0.372009307,0.367241677,-0.254258424,-0.352883658,1.476542592,1.231716850,0.054877814,0.051293054,0.195560946,0.002466261,2.880150964,0.860825742,-0.008753646,-0.735842133,0.181340280,-0.016340345,2.898188639,0.154118841,-0.065300890,-1.433579057,0.372639328,0.172036855,0.026928812,0.023780409,-0.034677651,-0.006930680,,0.138962621,,-0.021672165,,0.004054289,-0.006087131,-0.001422375,0.003614813,-0.111845538,-0.008330856,-0.056028901,8.973084750,8.953311374
1.000000,0.009183923,0.011038696,0.314073092,0.315948623,0.372009307,0.367241677,-0.254258424,-0.352883658,1.476542592,1.231716850,0.057936215,0.051293054,0.195560946,0.002466261,2.880150964,0.860825742,-0.008753646,-0.735842133,0.170406694,-0.021352929,2.904193722,-0.137374946,-0.076092559,-1.603153498,0.361852825,0.172036855,0.044310369,0.023780409,-0.031414792,-0.006930680,,0.138962621,,-0.021672165,,0.004054289,-0.000982013,-0.002198775,-0.000162592,-0.081141981,-0.001585105,-0.057887887,8.933858150,8.908662356
1.050000,0.009183923,0.007427415,0.314073092,0.312337343,0.372009307,0.365496504,-0.254258424,-0.331206202,1.476542592,1.280927693,0.057936215,0.053159161,0.195560946,-0.029231438,2.880150964,-0.299495748,-0.008753646,-1.767213602,0.163044658,-0.029231438,2.899411231,-0.299495748,-0.084471471,-1.767213602,0.361852825,0.184155400,0.044310369,0.024753101,-0.031414792,-0.009241082,,0.184155400,,-0.024753101,,0.009241082,-0.000923534,-0.003803835,-0.002878327,-0.036692171,-0.003413276,-0.062077102,8.933858150,8.878770538
1.100000,0.009183923,0.007427415,0.314073092,0.312337343,0.372009307,0.365496504,-0.254258424,-0.331206202,1.476542592,1.280927693,0.057936215,0.053159161,0.195560946,-0.029231438,2.880150964,-0.299495748,-0.008753646,-1.767213602,0.159246204,-0.040485192,2.902077231,-0.323080976,-0.078928797,-1.970486434,0.359262168,0.184155400,0.038931571,0.024753101,-0.027512724,-0.009241082,,0.184155400,,-0.024753101,,0.009241082,-0.003385806,-0.004183092,0.001120886,0.019237432,0.004100400,-0.076339933,8.933858150,8.865881710
1.150000,0.009183923,0.007427415,0.314073092,0.312337343,0.372009307,0.365496504,-0.254258424,-0.331206202,1.476542592,1.280927693,0.057936215,0.053159161,0.195560946,-0.029231438,2.880150964,-0.299495748,-0.008753646,-1.767213602,0.156388211,-0.050088716,2.903107439,-0.200015238,-0.071314849,-2.213660845,0.350994736,0.194311279,0.046071209,0.025565196,-0.038760167,-0.011845381,,0.184155400,,-0.024753101,,0.009241082,0.000291453,-0.003569066,-0.000854675,0.066659211,0.001444107,-0.101229897,8.933858150,8.879779063
1.200000,0.009183923,0.007427415,0.314073092,0.312337343,0.372009307,0.365496504,-0.254258424,-0.331206202,1.476542592,1.280927693,0.057936215,0.053159161,0.195560946,-0.029231438,2.880150964,-0.299495748,-0.008753646,-1.767213602,0.152471990,-0.058161330,2.907553886,0.056071594,-0.054333302,-2.573702722,0.350994736,0.194311279,0.046071209,0.025565196,-0.038760167,-0.011845381,,0.184155400,,-0.024753101,,0.009241082,-0.001087243,-0.002081643,0.001692536,0.100287567,0.008073969,-0.140449712,8.933858150,8.916772886
