candidate,status,score,fluid_linear_scale,fluid_rot_scale,fluid_blunt_scale,fluid_slender_scale,fluid_angular_scale,fluid_kutta,fluid_magnus,profile_updates,tune_mode,command_source,out_dir
blunt_m35_slender_p35_restore_08,ok,0.9833673704451898,1.0,1.0,0.65,1.35,1.0,,,"{""cob_torque_scale"": 0.8, ""cob_z_offset"": 0.03}",closed-loop,,/Users/kanghyunmin/Desktop/uuv_sim/document/docsource/physics_only_closedloop_ellipsoid_axis_0_120_20260504/blunt_m35_slender_p35_restore_08
blunt_m35_slender_p35_heave_p10,ok,1.0339026444104593,1.0,1.0,0.65,1.35,1.0,,,"{""surface_heave_damping"": 13.2, ""heave_damping_scale"": 4.4}",closed-loop,,/Users/kanghyunmin/Desktop/uuv_sim/document/docsource/physics_only_closedloop_ellipsoid_axis_0_120_20260504/blunt_m35_slender_p35_heave_p10
blunt_m35_slender_p35,ok,1.0421441329374241,1.0,1.0,0.65,1.35,1.0,,,{},closed-loop,,/Users/kanghyunmin/Desktop/uuv_sim/document/docsource/physics_only_closedloop_ellipsoid_axis_0_120_20260504/blunt_m35_slender_p35
blunt_m20_slender_p20,ok,1.0424284701499795,1.0,1.0,0.8,1.2,1.0,,,{},closed-loop,,/Users/kanghyunmin/Desktop/uuv_sim/document/docsource/physics_only_closedloop_ellipsoid_axis_0_120_20260504/blunt_m20_slender_p20
blunt_m50_slender_p50,ok,1.0499930955500556,1.0,1.0,0.5,1.5,1.0,,,{},closed-loop,,/Users/kanghyunmin/Desktop/uuv_sim/document/docsource/physics_only_closedloop_ellipsoid_axis_0_120_20260504/blunt_m50_slender_p50
